"TOA5","29298","CR1000","29298","CR1000.Std.32.03","CPU:CSAT_Licor_Logger_v23.CR1","51089","cov"
"TIMESTAMP","comb_csat_licor_Cov(1)","comb_csat_licor_Cov(2)","comb_csat_licor_Cov(3)","comb_csat_licor_Cov(4)","comb_csat_licor_Cov(5)","comb_csat_licor_Cov(6)","comb_csat_licor_Cov(7)","comb_csat_licor_Cov(8)","comb_csat_licor_Cov(9)","comb_csat_licor_Cov(10)","comb_csat_licor_Cov(11)","comb_csat_licor_Cov(12)","comb_csat_licor_Cov(13)","comb_csat_licor_Cov(14)","comb_csat_licor_Cov(15)","comb_csat_licor_Std(4)","comb_csat_licor_Std(5)","comb_csat_licor_Std(6)","comb_csat_licor_Avg(1)","comb_csat_licor_Avg(2)","comb_csat_licor_Avg(3)","comb_csat_licor_Avg(4)","comb_csat_licor_Avg(5)","comb_csat_licor_Avg(6)","Y_hor_spd_pulse_WVc(1)","Y_hor_spd_pulse_WVc(2)","Y_hor_spd_pulse_WVc(3)","Y_vert_spd_Cov(1)","Y_vert_spd_Cov(2)","Y_vert_spd_Cov(3)","Y_vert_spd_Cov(4)","Y_vert_spd_Cov(5)","Y_vert_spd_Cov(6)","Y_vert_spd_Avg","Y_hor_spd_pulse_Avg","T_couple2_Avg","Y_hor_WDir_Avg"
"TS","","","","","","","","","","","","","","","","","","","","","","","","","m/s","m/s","m/s","m/s","m/s","m/s","m/s","m/s","m/s","m/s","m/s","C","Degree"
"","Cov","Cov","Cov","Cov","Cov","Cov","Cov","Cov","Cov","Cov","Cov","Cov","Cov","Cov","Cov","Std","Std","Std","Avg","Avg","Avg","Avg","Avg","Avg","WVc","WVc","WVc","Cov","Cov","Cov","Cov","Cov","Cov","Avg","Avg","Avg","Avg"
"2025-09-18 11:45:00","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",-7999,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 11:50:00","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.383,"NAN","NAN","NAN","NAN","NAN",29.85,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 11:55:00","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.108,0.329,"NAN","NAN","NAN","NAN",18.06,30.13,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 12:00:00","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.078,0.197,"NAN","NAN","NAN","NAN",18.13,30.23,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 12:05:00","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.082,0.205,"NAN","NAN","NAN","NAN",18.12,30.27,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 12:10:00","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.089,0.217,"NAN","NAN","NAN","NAN",18.13,30.3,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 12:15:00","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.108,0.229,"NAN","NAN","NAN","NAN",18.15,30.3,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 12:20:00","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.077,0.207,"NAN","NAN","NAN","NAN",18.19,30.33,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 12:25:00","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.074,0.201,"NAN","NAN","NAN","NAN",18.27,30.22,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 12:30:00","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.065,0.204,"NAN","NAN","NAN","NAN",18.39,30.24,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 12:35:00","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.07,0.194,"NAN","NAN","NAN","NAN",18.45,30.24,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 12:40:00","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.062,0.343,"NAN","NAN","NAN","NAN",18.5,30.01,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 12:45:00","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.175,0.683,"NAN","NAN","NAN","NAN",18.42,29.48,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 12:50:00","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.264,1.158,"NAN","NAN","NAN","NAN",18.17,24.66,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 12:55:00","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.219,0.45,"NAN","NAN","NAN","NAN",18.2,23.37,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 13:00:00","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.135,0.248,"NAN","NAN","NAN","NAN",18.41,24.32,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 13:05:00","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.134,0.889,"NAN","NAN","NAN","NAN",18.55,26.23,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 13:10:00","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.207,0.762,"NAN","NAN","NAN","NAN",18.57,28.86,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 13:15:00","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.161,0.272,"NAN","NAN","NAN","NAN",18.52,30.18,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 13:20:00","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.348,0.487,"NAN","NAN","NAN","NAN",18.46,30.02,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 13:25:00","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.103,0.227,"NAN","NAN","NAN","NAN",18.72,30.5,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 13:30:00","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.089,0.191,"NAN","NAN","NAN","NAN",18.77,30.52,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 13:35:00",2.023,0.513,-0.105,-0.012,"NAN",-0.105,1.543,-0.004,0.001,"NAN",0.079,0.266,-0.002,"NAN",0.029,0.068,"NAN",0.206,3.842,-1.638,0.056,25.35,"NAN",30.17,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 13:40:00",1.198,0.17,-0.098,0.005,0.005,-0.074,1.523,0.114,0.01,0.001,0.055,0.284,-0.004,0.003,0.044,0.072,0.052,0.181,3.478,-1.688,-0.004,25.38,18.95,30.14,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 13:45:00",0.561,-0.01,-0.107,0.005,-0.002,-0.065,0.643,0.042,0.01,0.003,0.032,0.175,-0.002,0.005,0.031,0.065,0.055,0.194,2.449,-1.598,0.026,25.41,18.98,30.24,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 13:50:00",1.235,-0.122,-0.136,0.004,0.008,-0.117,1.103,0.088,0.006,-0.005,0.086,0.223,-0.004,0.003,0.032,0.07,0.057,0.223,3.084,-1.632,0.024,25.44,19,30.19,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 13:55:00",0.654,-0.055,-0.091,0.005,-0.003,-0.06,0.652,0.084,0.004,0,0.035,0.16,-0.004,0.004,0.027,0.068,0.051,0.181,3.308,-1.29,-0.023,25.46,19.02,30.13,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 14:00:00",0.724,-0.234,-0.109,-0.003,-0.003,-0.089,0.841,0.039,0.015,0.005,0.042,0.139,-0.002,0.006,0.031,0.063,0.051,0.213,2.737,-1.038,-0.036,25.51,19.07,30.18,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 14:05:00",0.69,-0.056,-0.04,0.002,-0.003,-0.041,1.604,0.048,0.007,0.003,0.024,0.244,-0.005,0.005,0.027,0.067,0.058,0.207,3.41,-0.742,-0.032,25.58,19.13,30.13,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 14:10:00",1.062,-0.203,-0.118,-0.003,-0.004,-0.076,0.838,0.081,0.006,0.004,0.034,0.206,-0.003,0.004,0.029,0.069,0.051,0.185,3.29,-1.351,-0.001,25.6,19.17,30.13,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 14:15:00",1.116,-0.183,-0.099,0.005,0.002,-0.096,0.788,0.009,0.005,0,0.023,0.16,-0.006,0.003,0.031,0.069,0.061,0.214,3.163,-0.768,-0.018,25.66,19.21,30.15,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 14:20:00",0.924,0.05,-0.004,0.001,-0.005,-0.023,0.955,-0.004,-0.008,-0.007,0.019,0.17,-0.002,0.007,0.02,0.066,0.069,0.222,3.051,-0.329,-0.019,25.73,19.28,30.28,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 14:25:00",0.386,-0.061,-0.04,-0.012,-0.014,-0.074,0.587,-0.005,0.01,0.01,0.06,0.107,0.002,0.009,0.027,0.069,0.078,0.278,2.409,-0.627,-0.024,25.81,19.37,30.39,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 14:30:00",0.596,0.119,-0.073,-0.007,-0.01,-0.055,0.631,0.011,-0.003,0.001,0.024,0.145,0,0.009,0.036,0.064,0.07,0.252,2.827,-0.482,-0.032,25.88,19.43,30.33,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 14:35:00",1.045,0.17,-0.037,-0.008,-0.011,-0.064,0.634,0.001,0.001,0,-0.013,0.141,-0.006,0.005,0.022,0.065,0.053,0.183,3.604,-0.439,-0.038,25.9,19.45,30.23,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 14:40:00",1.195,-0.151,-0.104,0.016,0.011,-0.152,0.818,0.011,0.004,0.002,0.014,0.168,-0.007,0.003,0.035,0.071,0.063,0.254,3.487,-0.774,-0.035,25.94,19.49,30.21,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 14:45:00",0.516,0.065,-0.054,0.01,0.005,-0.057,0.666,0.003,0,0.002,-0.001,0.124,-0.008,0.002,0.021,0.073,0.055,0.195,3.098,-0.264,-0.018,25.93,19.48,30.26,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 14:50:00",0.61,0.052,-0.037,0.01,0.006,-0.066,0.874,0.049,0,-0.002,0.026,0.115,-0.008,0,0.026,0.075,0.06,0.212,3.077,-0.086,-0.022,25.94,19.48,30.29,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 14:55:00",0.745,0.09,-0.052,-0.002,-0.019,-0.055,0.543,-0.02,-0.005,-0.007,-0.018,0.154,-0.005,0.004,0.036,0.068,0.066,0.236,3.245,0.423,-0.016,25.97,19.53,30.35,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 15:00:00",0.843,0.148,-0.088,0.001,-0.004,-0.107,0.853,0.005,0.001,-0.001,-0.014,0.141,-0.001,0.007,0.036,0.06,0.061,0.244,3.332,0.407,-0.047,26.04,19.6,30.38,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 15:05:00",0.996,-0.009,-0.118,-0.004,-0.012,-0.081,1.312,-0.036,-0.002,0.002,-0.015,0.218,0.002,0.008,0.035,0.066,0.067,0.229,3.976,0.442,-0.031,26.09,19.66,30.31,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 15:10:00",1.009,-0.071,-0.075,-0.003,-0.009,-0.073,0.589,0.015,-0.002,-0.001,0.023,0.166,0.001,0.006,0.037,0.064,0.064,0.255,3.678,-0.027,-0.031,26.13,19.71,30.33,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 15:15:00",0.868,0.007,-0.102,-0.044,-0.051,-0.134,0.699,0.017,-0.014,-0.013,-0.043,0.148,0.012,0.018,0.051,0.104,0.114,0.3,2.987,0.418,0.006,26.26,19.86,30.59,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 15:20:00",1.07,-0.145,-0.119,-0.045,-0.038,-0.178,1.457,0.005,-0.004,-0.01,0.042,0.222,0.018,0.023,0.053,0.121,0.128,0.346,3.563,-0.327,0.015,26.36,19.98,30.59,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 15:25:00",0.922,0.115,-0.098,-0.066,-0.069,-0.128,0.852,0.006,-0.007,-0.014,-0.007,0.163,0.025,0.025,0.052,0.161,0.174,0.316,3.956,0.672,-0.042,26.46,20.18,30.56,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 15:30:00",1.466,-0.069,-0.132,-0.077,-0.09,-0.157,1.808,-0.005,0.021,-0.023,0.036,0.226,0.04,0.037,0.062,0.214,0.222,0.382,4.568,-0.229,-0.037,26.6,20.36,30.57,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 15:35:00",1.244,0.172,-0.117,-0.081,-0.078,-0.21,1.382,-0.001,-0.039,-0.02,-0.076,0.235,0.022,0.024,0.06,0.142,0.145,0.361,4.145,0.188,0.04,26.66,20.28,30.61,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 15:40:00",1.673,0.111,-0.107,-0.029,-0.025,-0.164,1.714,-0.042,0.003,0.011,-0.01,0.222,0.004,0.008,0.04,0.071,0.072,0.279,4.33,0.128,-0.012,26.58,20.18,30.46,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 15:45:00",1.666,0.18,-0.155,-0.019,-0.021,-0.161,1.305,0.018,-0.005,-0.003,0.037,0.26,0.002,0.011,0.047,0.066,0.068,0.266,3.724,-0.132,0.012,26.58,20.17,30.46,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 15:50:00",1.152,0.068,-0.13,-0.003,-0.003,-0.133,0.625,-0.057,-0.002,-0.001,-0.002,0.192,-0.001,0.005,0.045,0.064,0.069,0.256,3.71,0.15,-0.027,26.56,20.14,30.49,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 15:55:00",0.754,0.125,-0.07,0.006,-0.001,-0.111,0.99,0.027,-0.001,-0.001,-0.028,0.202,-0.003,0.004,0.04,0.069,0.067,0.294,3.657,0.593,-0.021,26.58,20.15,30.5,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 16:00:00",2.123,-0.485,-0.16,-0.003,0.005,-0.265,1.274,0.04,0.002,0.003,0.084,0.26,-0.005,0.003,0.052,0.075,0.066,0.283,4.326,-0.364,-0.001,26.58,20.16,30.33,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 16:05:00",0.813,-0.004,-0.132,0.015,0.011,-0.081,0.896,0.004,-0.003,-0.002,0.026,0.244,-0.01,0.001,0.039,0.082,0.065,0.214,3.988,-0.201,0.038,26.54,20.12,30.25,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 16:10:00",1.509,-0.116,-0.073,0.026,0.032,-0.173,0.932,-0.013,-0.01,-0.007,0.044,0.245,-0.01,-0.002,0.042,0.083,0.073,0.251,4.256,-0.293,-0.021,26.51,20.09,30.2,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 16:15:00",0.871,0.164,-0.084,0.014,0.006,-0.096,0.744,0.01,-0.002,0,-0.003,0.152,-0.01,-0.001,0.039,0.079,0.07,0.249,2.788,0.01,0.011,26.51,20.09,30.33,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 16:20:00",1.297,-0.06,-0.136,0.042,0.039,-0.214,0.654,0.016,-0.013,-0.01,0.028,0.163,-0.012,-0.002,0.036,0.096,0.08,0.276,3.009,-0.037,-0.012,26.47,20.04,30.37,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 16:25:00",1.541,0.094,-0.068,0.021,0.026,-0.17,0.754,-0.026,-0.003,-0.003,0.024,0.133,-0.01,0.001,0.023,0.082,0.068,0.243,3.051,-0.126,0.01,26.49,20.05,30.34,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 16:30:00",1.264,-0.002,-0.106,0.032,0.032,-0.153,1.007,0.034,-0.004,-0.001,0.016,0.173,-0.013,-0.004,0.036,0.098,0.086,0.254,3.497,0.12,0.001,26.45,20,30.31,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 16:35:00",0.545,0.046,-0.043,0.014,0.012,-0.053,1.055,0.008,-0.003,0,-0.007,0.159,-0.012,0.001,0.02,0.099,0.077,0.202,3.242,-0.026,-0.032,26.45,20.01,30.24,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 16:40:00",1.324,0.254,-0.098,0.036,0.041,-0.127,1.546,-0.014,-0.022,-0.009,0.043,0.221,-0.011,-0.002,0.024,0.104,0.089,0.23,3.957,-0.342,0.003,26.51,20.09,30.09,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 16:45:00",1.273,0.397,-0.026,0.016,0.014,-0.076,1.658,0.068,-0.003,0.004,-0.01,0.225,-0.017,-0.006,0.04,0.104,0.081,0.215,3.424,0.159,-0.082,26.51,20.08,30.15,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 16:50:00",1.854,0.128,-0.1,0.034,0.038,-0.132,2.016,0.09,-0.02,-0.017,0.069,0.274,-0.017,-0.006,0.039,0.112,0.086,0.232,3.959,-0.656,-0.02,26.57,20.16,29.97,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 16:55:00",1.055,0.143,-0.069,0.03,0.022,-0.109,0.94,-0.008,-0.005,-0.001,0.009,0.174,-0.011,-0.003,0.028,0.092,0.063,0.201,3.352,-0.437,0.024,26.57,20.15,30.05,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 17:00:00",1.042,-0.023,-0.098,0.032,0.021,-0.116,0.627,-0.006,0.005,0.006,-0.008,0.168,-0.014,-0.005,0.032,0.098,0.076,0.222,2.865,0.01,0.014,26.53,20.1,30.16,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 17:05:00",0.697,0.045,-0.117,0.024,0.018,-0.059,1.608,-0.016,-0.031,-0.031,0.09,0.209,-0.017,-0.003,0.025,0.115,0.086,0.217,2.92,-1.314,0.04,26.52,20.07,30.02,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 17:10:00",1.304,-0.079,-0.09,0.004,0.001,-0.052,1.455,0.032,0.002,0.009,0.002,0.262,-0.014,-0.001,0.026,0.108,0.076,0.196,3.059,-1.091,0.058,26.51,20.08,29.9,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 17:15:00",1.257,-0.197,-0.092,0.063,0.07,-0.159,1.017,0.016,-0.012,-0.01,0.033,0.2,-0.024,-0.011,0.036,0.132,0.111,0.227,3.212,-0.536,-0.002,26.48,20.05,29.86,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 17:20:00",0.686,-0.022,-0.053,0.004,0.001,-0.034,0.646,0.024,-0.011,-0.005,0.025,0.126,-0.012,-0.004,0.017,0.107,0.077,0.166,3.035,-0.888,-0.029,26.5,20.08,29.79,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 17:25:00",1.17,0.051,-0.063,0.048,0.054,-0.117,1.031,0.059,-0.015,-0.012,0.048,0.209,-0.017,-0.005,0.026,0.118,0.102,0.212,3.164,-0.716,-0.041,26.5,20.07,29.77,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 17:30:00",0.962,-0.269,-0.086,0.063,0.058,-0.14,0.94,0.075,-0.029,-0.025,0.059,0.196,-0.019,-0.009,0.029,0.13,0.106,0.222,2.924,-1.104,0.03,26.47,20.04,29.8,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 17:35:00",1.187,-0.147,-0.037,0.054,0.07,-0.134,0.984,0.016,-0.022,-0.016,0.047,0.124,-0.014,-0.007,0.023,0.123,0.111,0.219,2.99,-0.475,-0.07,26.48,20.06,29.77,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 17:40:00",0.621,0.174,-0.033,0.008,0.003,-0.012,0.459,0.014,-0.002,0,0.004,0.103,-0.011,-0.004,0.017,0.103,0.085,0.184,2.859,-0.22,-0.017,26.48,20.06,29.84,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 17:45:00",0.452,0.12,-0.02,0.014,0.013,-0.038,0.338,0.018,-0.003,0.005,-0.009,0.079,-0.009,-0.003,0.014,0.106,0.083,0.183,2.035,-0.538,-0.021,26.47,20.02,29.98,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 17:50:00",0.594,-0.09,-0.03,0.021,0.019,-0.047,0.474,0.036,-0.026,-0.017,0.04,0.134,-0.018,-0.009,0.027,0.118,0.094,0.183,2.555,-0.831,-0.013,26.52,20.07,29.95,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 17:55:00",0.409,-0.007,-0.031,0.014,0.008,-0.031,0.553,-0.002,-0.028,-0.018,0.05,0.102,-0.01,-0.001,0.016,0.108,0.082,0.199,2.351,-0.482,-0.018,26.53,20.08,29.98,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 18:00:00",1.1,0.233,-0.128,0.02,0.015,-0.037,1.135,-0.045,0.012,0.017,-0.017,0.148,-0.011,-0.003,0.014,0.111,0.088,0.182,2.647,-0.091,-0.032,26.53,20.09,29.89,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 18:05:00",0.97,0.109,-0.066,0.034,0.04,-0.089,0.672,0.038,-0.017,-0.012,0.019,0.154,-0.018,-0.011,0.025,0.115,0.096,0.184,2.892,-0.844,-0.029,26.53,20.08,29.84,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 18:10:00",0.751,0.217,-0.017,0.03,0.037,-0.061,0.728,0.01,-0.005,0.007,-0.003,0.126,-0.013,-0.006,0.016,0.119,0.097,0.159,3.134,-0.647,-0.034,26.51,20.07,29.77,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 18:15:00",0.66,-0.137,-0.017,0.019,0.011,-0.045,0.647,0.062,-0.042,-0.04,0.085,0.114,-0.013,-0.006,0.023,0.125,0.105,0.224,2.323,-0.739,0.04,26.49,20.05,29.88,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 18:20:00",0.769,-0.008,-0.053,0.043,0.036,-0.075,0.633,0.028,-0.034,-0.029,0.045,0.095,-0.015,-0.006,0.02,0.135,0.115,0.194,2.875,-0.452,-0.004,26.47,20.02,29.87,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
"2025-09-18 18:25:00",0.678,0.129,-0.046,0.032,0.028,-0.063,0.724,0.038,-0.023,-0.013,0.019,0.104,-0.017,-0.006,0.018,0.134,0.107,0.177,2.528,-0.556,0.013,26.45,19.99,29.84,0,0,0,"NAN","NAN","NAN",0,"NAN","NAN","NAN",0,"NAN","NAN"
