Time(UTC),swd_1,swu_1,lwd_1,lwu_1,t_rad_1
2025-10-04 11:30:00,463.8881,112.5656,309.4928,377.5459,13.0109
2025-10-04 12:00:00,243.824,58.1018,331.0676,371.8305,12.472
2025-10-04 12:30:00,276.6861,65.4082,324.4558,366.2323,10.499
2025-10-04 13:00:00,275.1668,63.87,323.0192,367.7126,10.5773
2025-10-04 13:30:00,267.0936,63.6265,320.4678,364.2558,9.7375
2025-10-04 14:00:00,177.5008,43.1308,322.5794,363.9151,10.5785
2025-10-04 14:30:00,311.6386,77.3923,327.9965,367.1985,10.7505
2025-10-04 15:00:00,99.9175,23.3023,342.8593,362.4216,9.9338
2025-10-04 15:30:00,77.9523,19.3657,342.3741,357.5365,8.188
2025-10-04 16:00:00,42.2421,9.2907,333.5958,356.3961,8.367
2025-10-04 16:30:00,21.0279,5.0083,346.3175,355.9384,7.9307
2025-10-04 17:00:00,9.0471,2.3516,346.9483,355.6182,7.9996
2025-10-04 17:30:00,0.8427,0.5933,348.7009,355.8516,8.0141
2025-10-04 18:00:00,-0.2479,0.4224,343.8816,356.101,8.141
2025-10-04 18:30:00,-0.2778,0.5113,349.7069,358.0169,8.4931
2025-10-04 19:00:00,-1.2945,0.3449,327.3558,358.4023,9.1369
2025-10-04 19:30:00,-1.2657,-0.2036,315.5537,358.3787,9.7108
2025-10-04 20:00:00,-1.3177,-1.5213,313.7292,357.2113,9.9021
2025-10-04 20:30:00,-2.0623,-0.439,336.5561,359.9435,9.8042
2025-10-04 21:00:00,-1.2858,1.0472,344.3137,360.5182,9.4002
2025-10-04 21:30:00,-0.8705,2.2522,340.7607,360.3284,9.4957
2025-10-04 22:00:00,-1.4009,2.8583,329.9558,359.303,9.5309
2025-10-04 22:30:00,-1.1825,2.9752,340.1545,359.325,9.7624
2025-10-04 23:00:00,-0.9535,2.8852,323.0467,359.0449,10.0239
2025-10-04 23:30:00,-0.1225,1.651,326.5976,357.9359,10.2144
2025-10-05 00:00:00,-1.7845,0.8521,314.7573,355.9618,9.9981
2025-10-05 00:30:00,-0.7568,0.8923,335.6525,356.4941,8.6534
2025-10-05 01:00:00,-1.3297,0.2896,333.9044,356.2252,8.722
2025-10-05 01:30:00,-0.6573,-0.3154,329.7691,356.7706,9.1239
2025-10-05 02:00:00,-0.4135,-1.5253,317.0146,355.3878,9.405
2025-10-05 02:30:00,-1.4142,-1.1693,313.7343,354.2956,9.2065
2025-10-05 03:00:00,-1.8561,0.0871,320.2604,354.2378,9.1135
2025-10-05 03:30:00,-1.3136,0.6214,328.5188,356.4814,9.447
2025-10-05 04:00:00,-0.861,1.657,337.7031,357.1648,9.4632
2025-10-05 04:30:00,-1.8916,2.6711,331.2619,354.597,8.4378
2025-10-05 05:00:00,-1.6249,1.2793,332.7842,354.8128,8.3594
2025-10-05 05:30:00,-2.061,3.5951,325.55,354.3473,8.5362
2025-10-05 06:00:00,0.3055,3.0106,333.5205,354.9998,9.0597
2025-10-05 06:30:00,12.5368,5.1738,318.9123,354.9403,9.2381
2025-10-05 07:00:00,40.6617,10.5649,328.9897,357.5701,9.9209
2025-10-05 07:30:00,38.1207,10.9298,349.51,358.2486,8.7535
2025-10-05 08:00:00,54.43,13.1692,347.8972,358.7123,8.4051
2025-10-05 08:30:00,126.7572,29.564,337.4844,361.1808,8.996
2025-10-05 09:00:00,287.5174,70.9701,335.1788,367.7227,10.2845
2025-10-05 09:30:00,122.1144,30.3128,348.7968,362.9601,9.3036
2025-10-05 10:00:00,108.2072,25.2414,352.0535,362.7744,8.9441
2025-10-05 10:30:00,111.0052,25.4195,347.4022,362.4381,9.0581
2025-10-05 11:00:00,163.1948,35.4162,343.2903,362.0627,9.0152
2025-10-05 11:30:00,225.5046,48.6255,338.1183,366.4582,10.0624
2025-10-05 12:00:00,300.6952,65.9205,338.2931,369.3847,10.0821
2025-10-05 12:30:00,272.7555,59.1789,334.5715,369.4174,10.7671
2025-10-05 13:00:00,535.7867,124.8037,322.1032,378.5442,12.2586
2025-10-05 13:30:00,368.5718,89.3193,343.2037,375.5969,12.6956
2025-10-05 14:00:00,231.47,58.1591,347.3664,371.2488,12.098
2025-10-05 14:30:00,189.7155,43.5451,337.3273,368.1871,11.2425
2025-10-05 15:00:00,113.9963,26.6999,344.5424,366.2748,11.1051
2025-10-05 15:30:00,69.4548,17.6048,347.5288,363.1637,10.0439
2025-10-05 16:00:00,63.5213,18.0458,341.861,362.5108,9.5748
2025-10-05 16:30:00,38.3601,13.054,339.7025,360.8718,9.5061
2025-10-05 17:00:00,14.6597,6.2057,342.1448,360.5253,10.0817
2025-10-05 17:30:00,-0.9383,2.9617,332.1176,358.6566,9.922
2025-10-05 18:00:00,-1.0306,1.631,309.4879,355.8677,9.9925
2025-10-05 18:30:00,-1.5421,1.8719,283.6905,351.3446,9.4931
2025-10-05 19:00:00,-1.7277,2.0206,279.7852,348.469,9.0832
2025-10-05 19:30:00,-1.7002,2.0606,281.8499,345.5985,8.7991
2025-10-05 20:00:00,0.0251,1.2511,331.9976,352.1321,9.1748
2025-10-05 20:30:00,-1.5154,0.9874,303.2164,346.1861,9.0156
2025-10-05 21:00:00,-2.9433,0.656,287.5809,336.5442,7.5355
2025-10-05 21:30:00,-0.904,1.6766,294.7392,336.3565,6.6655
2025-10-05 22:00:00,-0.6133,1.6051,301.0338,337.6537,6.8987
2025-10-05 22:30:00,-0.5819,1.6844,299.5143,341.2742,7.5271
2025-10-05 23:00:00,-0.7391,1.3107,307.7415,343.2059,7.8702
2025-10-05 23:30:00,-0.6878,1.1716,313.9617,344.5425,8.0317
2025-10-06 00:00:00,0.3295,0.8317,341.591,351.0992,8.5148
2025-10-06 00:30:00,0.1812,0.4085,349.7274,355.3441,9.1079
2025-10-06 01:00:00,-0.1889,0.2849,351.4066,357.4932,9.5201
2025-10-06 01:30:00,-1.0832,0.5608,332.4592,356.7756,9.4996
2025-10-06 02:00:00,-1.3056,1.0507,315.2801,352.4146,8.9563
2025-10-06 02:30:00,-0.4069,1.0011,333.1342,356.099,9.0556
2025-10-06 03:00:00,0.0926,0.5098,350.3594,360.4438,9.6688
2025-10-06 03:30:00,-0.1963,0.394,351.3674,361.8623,10.035
2025-10-06 04:00:00,-0.5791,0.3877,356.4316,363.3993,10.0115
2025-10-06 04:30:00,-0.6713,0.3578,359.3091,363.2695,9.7618
2025-10-06 05:00:00,-0.6064,0.4629,360.569,363.5655,9.7876
2025-10-06 05:30:00,-0.5415,0.578,360.5471,363.4216,9.7479
2025-10-06 06:00:00,-0.3585,0.9133,358.9347,363.9753,9.9604
2025-10-06 06:30:00,5.4304,2.3366,360.2646,365.8241,10.4435
2025-10-06 07:00:00,12.808,3.9086,358.6749,366.7982,10.7575
2025-10-06 07:30:00,29.8878,7.2078,357.4022,368.1339,10.9816
2025-10-06 08:00:00,38.7599,9.0872,357.8945,369.8302,11.3214
2025-10-06 08:30:00,109.1975,24.2257,356.6661,373.7685,11.8119
2025-10-06 09:00:00,109.9639,23.9941,360.7762,375.1465,12.1693
2025-10-06 09:30:00,93.8893,20.4837,363.5365,375.2307,12.2252
2025-10-06 10:00:00,85.0065,19.4081,364.7744,373.8609,11.6289
2025-10-06 10:30:00,139.501,31.1148,364.7529,377.5384,11.8949
2025-10-06 11:00:00,84.0456,18.6913,364.6623,376.3476,12.3264
2025-10-06 11:30:00,160.1475,35.158,362.8364,378.9011,12.6704
2025-10-06 12:00:00,165.1174,36.0768,363.8426,380.7828,13.4794
2025-10-06 12:30:00,194.6421,41.4784,361.942,380.7427,13.5082
2025-10-06 13:00:00,73.2712,15.8505,364.6905,375.791,12.953
2025-10-06 13:30:00,70.7978,15.9508,364.9968,373.5554,11.8467
2025-10-06 14:00:00,56.4767,12.6527,364.7529,371.5431,10.9751
2025-10-06 14:30:00,65.8797,13.8312,365.5198,371.7811,10.822
2025-10-06 15:00:00,49.2412,10.3258,366.1024,371.3923,10.8111
2025-10-06 15:30:00,28.7793,5.9852,367.1676,370.4774,10.8022
2025-10-06 16:00:00,20.0646,4.2946,367.3792,370.1967,10.8085
2025-10-06 16:30:00,8.0721,1.9526,367.267,369.4789,10.8087
2025-10-06 17:00:00,2.1724,0.7428,367.5059,369.2656,10.874
2025-10-06 17:30:00,-0.0317,0.201,367.4909,368.9131,10.8275
2025-10-06 18:00:00,-0.9106,0.2032,367.4722,368.9959,10.839
2025-10-06 18:30:00,-1.4524,0.0151,368.4039,369.4104,11.0486
2025-10-06 19:00:00,-1.2662,-0.1413,368.3331,369.2485,11.0222
2025-10-06 19:30:00,-1.0913,-0.1331,368.6059,369.6411,11.0613
2025-10-06 20:00:00,-1.3204,-0.1523,369.2174,370.2258,11.2362
2025-10-06 20:30:00,-1.4617,-0.4124,370.1606,370.9916,11.4912
2025-10-06 21:00:00,-1.3068,-0.5665,370.3478,370.9051,11.5325
2025-10-06 21:30:00,-1.0464,-0.5794,370.1387,370.6403,11.4952
2025-10-06 22:00:00,-0.828,-0.6779,370.5898,371.1733,11.6183
2025-10-06 22:30:00,-0.793,-0.7698,371.292,371.6239,11.7507
2025-10-06 23:00:00,-0.4765,-0.7037,372.3534,372.599,11.9183
2025-10-06 23:30:00,-0.2161,-0.537,372.5844,372.8297,11.9381
2025-10-07 00:00:00,-0.1999,-0.4448,372.6243,372.8799,11.9231
2025-10-07 00:30:00,-0.0749,-0.3198,372.3757,372.853,11.8743
2025-10-07 01:00:00,0.0247,-0.1007,372.4541,373.1756,11.9442
2025-10-07 01:30:00,-0.0929,-0.0675,371.7326,373.1685,12.0391
2025-10-07 02:00:00,0.0623,-0.2903,373.0374,373.8098,12.0984
2025-10-07 02:30:00,-0.0889,-0.3655,373.0836,373.663,12.1037
2025-10-07 03:00:00,-0.1177,0.2416,372.135,372.7579,11.9242
2025-10-07 03:30:00,-0.2338,0.2596,370.4557,371.8096,11.7586
2025-10-07 04:00:00,-0.2394,0.2762,369.3901,370.9827,11.5782
2025-10-07 04:30:00,-0.1435,0.1774,370.398,371.2905,11.5354
2025-10-07 05:00:00,-0.267,0.0738,369.8149,370.6458,11.3877
2025-10-07 05:30:00,-0.3183,0.0988,368.1345,369.9882,11.2436
2025-10-07 06:00:00,5.2913,1.9006,367.4725,369.4092,11.0491
2025-10-07 06:30:00,16.6634,4.4545,369.2814,370.8884,11.1892
2025-10-07 07:00:00,19.9915,4.3393,369.6487,371.5943,11.2867
2025-10-07 07:30:00,27.7487,5.1456,369.7485,372.094,11.2985
2025-10-07 08:00:00,57.0229,11.3879,370.1139,373.177,11.4054
2025-10-07 08:30:00,98.5321,21.1503,372.0287,375.9519,11.7459
2025-10-07 09:00:00,131.2252,28.2376,374.1513,378.949,12.2649
2025-10-07 09:30:00,143.1177,30.1333,375.4827,381.366,12.7286
2025-10-07 10:00:00,198.3136,42.1995,372.6228,385.2288,13.4458
2025-10-07 10:30:00,274.3614,60.4913,372.9436,388.3486,13.9564
2025-10-07 11:00:00,279.6486,61.9759,373.6408,390.5279,14.5877
2025-10-07 11:30:00,315.729,71.2816,370.2001,392.1236,15.2102
2025-10-07 12:00:00,228.0487,49.4283,375.2938,390.8042,15.0142
2025-10-07 12:30:00,132.2507,28.1546,375.2262,387.0108,14.8806
2025-10-07 13:00:00,81.4731,17.4935,375.2398,384.3204,14.4528
2025-10-07 13:30:00,95.429,20.888,374.1785,384.7232,14.3208
2025-10-07 14:00:00,107.9521,23.6093,373.8579,385.8558,14.5132
2025-10-07 14:30:00,85.1554,18.9596,373.1683,384.1079,14.439
2025-10-07 15:00:00,55.004,11.5452,371.5786,380.8763,13.9538
2025-10-07 15:30:00,37.1995,7.6042,369.9126,378.0161,13.4395
2025-10-07 16:00:00,20.4353,4.0804,370.133,377.1591,13.1482
2025-10-07 16:30:00,13.0146,2.8156,369.7984,376.3701,12.8752
2025-10-07 17:00:00,6.7745,1.5304,369.9526,376.0645,12.7851
2025-10-07 17:30:00,0.1106,0.1007,371.2807,375.7725,12.6276
2025-10-07 18:00:00,-0.4754,0.1416,372.1003,375.5383,12.1003
2025-10-07 18:30:00,-0.3755,0.1693,371.8283,375.4327,12.0248
2025-10-07 19:00:00,-0.2799,0.0634,372.9759,375.4913,12.0315
2025-10-07 19:30:00,-0.4116,0.2117,372.0839,374.8641,11.9374
2025-10-07 20:00:00,-0.2847,0.0055,373.6062,375.5045,12.0305
2025-10-07 20:30:00,-0.2412,-0.0262,374.5453,376.1656,12.1442
2025-10-07 21:00:00,-0.2626,-0.0325,374.1548,376.1576,12.1486
2025-10-07 21:30:00,-0.3397,-0.0004,373.7172,375.5721,12.0453
2025-10-07 22:00:00,-0.3069,-0.0446,372.6097,375.0192,11.9459
2025-10-07 22:30:00,-0.3478,-0.0682,372.7406,374.851,11.9101
2025-10-07 23:00:00,-0.5105,-0.0834,372.2742,374.4735,11.8582
2025-10-07 23:30:00,-0.2958,-0.1003,372.3294,374.1488,11.7614
2025-10-08 00:00:00,-0.2571,-0.1047,371.8047,373.7178,11.6689
2025-10-08 00:30:00,-0.2523,-0.0852,371.6975,373.5214,11.6136
2025-10-08 01:00:00,-0.2582,-0.0834,370.3205,372.0629,11.3286
2025-10-08 01:30:00,-0.2534,-0.0598,369.9973,371.8927,11.2937
2025-10-08 02:00:00,-0.5743,-0.0092,366.434,370.1071,10.9986
2025-10-08 02:30:00,-0.6285,0.1582,365.7755,369.6936,10.985
2025-10-08 03:00:00,-0.679,0.1553,364.1449,369.043,10.9269
2025-10-08 03:30:00,-1.1699,0.4769,353.2787,366.3284,10.7997
2025-10-08 04:00:00,-0.8066,0.4275,357.8125,366.3259,10.6817
2025-10-08 04:30:00,-0.547,0.2088,364.1252,368.3156,10.7913
2025-10-08 05:00:00,-0.6528,0.1885,363.3201,368.6301,10.8741
2025-10-08 05:30:00,-0.6606,0.1446,364.2801,368.9336,10.927
2025-10-08 06:00:00,-0.1778,0.2456,363.8278,368.6407,10.9526
2025-10-08 06:30:00,7.4403,1.8913,364.2421,369.0055,10.9273
2025-10-08 07:00:00,21.8384,5.0153,365.3358,370.6631,11.1081
2025-10-08 07:30:00,34.2765,7.0821,365.4342,371.7278,11.2911
2025-10-08 08:00:00,82.015,17.5476,366.5419,375.0313,11.6592
2025-10-08 08:30:00,143.207,30.1295,367.033,378.904,12.2103
2025-10-08 09:00:00,109.9794,23.2929,368.6862,378.7117,12.4232
2025-10-08 09:30:00,127.7842,26.4612,369.226,379.5035,12.5476
2025-10-08 10:00:00,214.5178,44.1364,370.7475,385.1101,13.3124
2025-10-08 10:30:00,206.6443,43.0422,371.8255,386.0367,13.7499
2025-10-08 11:00:00,241.7555,52.0075,370.9769,388.0048,14.0955
2025-10-08 11:30:00,254.6135,54.9356,369.9489,389.0745,14.5377
2025-10-08 12:00:00,182.3463,39.2715,369.7054,386.897,14.4479
2025-10-08 12:30:00,102.9597,21.6542,368.4182,382.9713,13.9861
2025-10-08 13:00:00,27.2265,5.5376,368.608,377.8683,13.2042
2025-10-08 13:30:00,47.8803,10.0803,367.1356,378.6234,13.1364
2025-10-08 14:00:00,53.4326,11.0896,367.9107,379.4211,13.1433
2025-10-08 14:30:00,43.5569,9.3087,366.208,378.4419,12.9467
2025-10-08 15:00:00,74.8383,15.8881,365.9293,380.457,13.3406
2025-10-08 15:30:00,65.3567,13.8164,366.2345,379.784,13.5749
2025-10-08 16:00:00,23.6045,4.8303,366.5374,376.7847,13.2726
2025-10-08 16:30:00,20.2707,4.7879,367.2906,376.6063,13.0458
2025-10-08 17:00:00,10.5107,2.7548,367.1371,375.6535,12.9628
2025-10-08 17:30:00,-0.8899,0.0767,368.5466,374.6655,12.2359
2025-10-08 18:00:00,-1.5641,0.7195,365.4821,374.4105,12.0208
2025-10-08 18:30:00,-1.923,1.4793,358.5541,372.8031,12.0515
2025-10-08 19:00:00,-1.7069,1.2252,366.786,373.6361,12.055
2025-10-08 19:30:00,-1.899,1.0161,370.2143,374.8584,12.2446
2025-10-08 20:00:00,-1.42,0.7517,371.0671,374.8615,12.2271
2025-10-08 20:30:00,-0.6233,0.4371,372.3249,374.7104,11.8683
2025-10-08 21:00:00,-0.457,0.3205,369.4754,371.4298,11.132
2025-10-08 21:30:00,-0.6868,0.7129,365.93,368.7803,10.659
2025-10-08 22:00:00,-1.0135,1.3156,362.9751,366.0714,10.4239
2025-10-08 22:30:00,-0.6208,1.1489,362.7594,365.1753,10.1961
2025-10-08 23:00:00,-1.0213,1.337,358.8571,360.2649,9.9175
2025-10-08 23:30:00,-0.5411,1.4835,360.3837,362.4709,9.7909
2025-10-09 00:00:00,-0.9726,1.6096,360.9735,363.5221,9.8364
2025-10-09 00:30:00,-2.2285,1.6697,329.8212,332.2972,4.9715
2025-10-09 01:00:00,-1.4005,1.3896,347.2371,347.6185,8.0819
2025-10-09 01:30:00,-1.4333,1.8831,346.5171,347.9328,7.9327
2025-10-09 02:00:00,-0.6238,0.9702,351.994,352.6563,8.1915
2025-10-09 02:30:00,-1.1832,1.4766,348.5467,350.2546,7.8219
2025-10-09 03:00:00,0.4324,0.9457,355.1895,355.4013,8.388
2025-10-09 03:30:00,-0.2642,0.404,356.8021,357.6943,8.6996
2025-10-09 04:00:00,-0.4258,0.5859,356.3866,357.7165,8.7127
2025-10-09 04:30:00,-0.8235,0.476,355.4443,357.188,8.6834
2025-10-09 05:00:00,-1.0356,0.8563,352.7184,354.465,8.3149
2025-10-09 05:30:00,-0.8755,0.9681,351.8486,353.1741,8.0104
2025-10-09 06:00:00,0.5704,1.6598,349.4691,351.5798,7.8081
2025-10-09 06:30:00,12.8398,5.7962,345.8508,348.609,7.4301
2025-10-09 07:00:00,73.616,32.8007,348.7852,351.5275,8.0523
2025-10-09 07:30:00,135.336,48.5284,355.8132,360.0009,9.5727
2025-10-09 08:00:00,207.5697,64.0658,359.0232,367.326,10.3754
2025-10-09 08:30:00,282.9651,79.9228,360.8097,375.0637,11.4391
2025-10-09 09:00:00,338.3864,93.6446,364.6094,380.4087,12.7212
2025-10-09 09:30:00,371.2196,100.2406,364.778,382.2388,13.3576
2025-10-09 10:00:00,438.7792,112.2475,361.7821,384.1318,13.8354
2025-10-09 10:30:00,495.7093,120.3721,360.529,387.4574,14.6807
2025-10-09 11:00:00,322.753,72.3334,332.0466,380.689,14.1702
2025-10-09 11:30:00,529.4297,126.5986,333.8053,389.8695,14.8155
2025-10-09 12:00:00,229.8469,49.5982,344.5112,381.7181,14.3036
2025-10-09 12:30:00,201.7409,42.1181,345.5304,379.5821,13.6491
2025-10-09 13:00:00,142.3675,30.5114,358.9858,377.464,13.3575
2025-10-09 13:30:00,137.3202,29.4154,358.6896,375.5898,12.8842
2025-10-09 14:00:00,139.6833,29.8068,358.2687,376.0456,12.8906
2025-10-09 14:30:00,130.0127,28.5071,356.5387,374.9574,12.7335
2025-10-09 15:00:00,160.4894,37.9286,320.0462,373.7213,13.1241
2025-10-09 15:30:00,190.5597,55.9025,305.1866,373.2412,13.7982
2025-10-09 16:00:00,66.5202,15.3329,339.9827,370.6453,12.679
2025-10-09 16:30:00,51.2298,16.4143,305.6106,364.9938,12.2134
2025-10-09 17:00:00,10.6726,2.6173,341.9385,366.3036,11.637
2025-10-09 17:30:00,0.343,0.3116,358.3128,367.1537,11.4559
2025-10-09 18:00:00,-0.2276,0.1719,360.1998,367.355,11.3933
2025-10-09 18:30:00,-0.2803,0.1372,360.1657,367.1909,11.3025
2025-10-09 19:00:00,-0.3157,0.2014,361.4531,367.669,11.2855
2025-10-09 19:30:00,-0.1652,0.2412,362.0712,368.2071,11.2889
2025-10-09 20:00:00,-0.3552,0.2091,361.5457,367.7638,11.1573
2025-10-09 20:30:00,-0.4762,0.35,361.6299,367.3472,10.9633
2025-10-09 21:00:00,-1.1327,0.8904,361.6331,367.1176,10.6949
2025-10-09 21:30:00,-0.2899,0.3275,358.0374,366.2818,10.6939
2025-10-09 22:00:00,-0.1811,0.2704,358.9587,366.4619,10.7631
2025-10-09 22:30:00,-0.1132,0.277,359.9278,366.8493,10.8892
2025-10-09 23:00:00,-0.2331,0.2136,359.6787,366.84,10.9281
2025-10-09 23:30:00,-0.263,0.211,359.4102,366.9509,10.9289
2025-10-10 00:00:00,-0.2648,0.2036,360.8636,367.31,10.9287
2025-10-10 00:30:00,-0.4684,0.3655,361.4688,367.7089,10.9212
2025-10-10 01:00:00,-0.2309,0.2394,360.0686,367.5506,10.9271
2025-10-10 01:30:00,-0.2574,0.2549,359.4147,367.4591,10.9269
2025-10-10 02:00:00,-0.4367,0.2751,355.177,366.9772,10.9035
2025-10-10 02:30:00,-0.6746,0.4577,345.7426,365.2838,10.7124
2025-10-10 03:00:00,-0.9379,0.7974,334.1062,362.1111,10.4369
2025-10-10 03:30:00,-1.6889,1.3002,305.5102,352.109,9.863
2025-10-10 04:00:00,-1.1832,1.2013,312.651,350.1949,9.4946
2025-10-10 04:30:00,-1.1194,1.3164,317.7134,349.5922,9.3021
2025-10-10 05:00:00,-0.6894,1.0749,329.5967,352.4973,9.3807
2025-10-10 05:30:00,-0.8355,1.4206,328.9081,351.0297,9.0618
2025-10-10 06:00:00,0.4464,1.6396,333.7979,354.81,9.2949
2025-10-10 06:30:00,10.7564,3.5142,344.2861,361.2289,9.9324
2025-10-10 07:00:00,50.9061,16.4795,337.2088,363.7209,10.243
2025-10-10 07:30:00,137.3361,45.036,314.5977,368.1572,10.9976
2025-10-10 08:00:00,186.3559,53.9733,304.2882,373.6078,12.4904
2025-10-10 08:30:00,231.9105,67.7122,305.5229,378.4025,13.1765
2025-10-10 09:00:00,336.053,93.7408,312.1835,385.004,14.0562
2025-10-10 09:30:00,334.6287,85.2522,328.8081,386.7506,14.4914
2025-10-10 10:00:00,254.5629,60.6901,334.6655,384.7416,14.7838
2025-10-10 10:30:00,191.6588,43.232,357.1608,385.1811,14.6102
2025-10-10 11:00:00,361.2094,83.0807,354.3545,392.0181,15.3071
2025-10-10 11:30:00,220.5076,46.8404,364.5376,388.007,15.0149
2025-10-10 12:00:00,300.1026,67.463,364.958,391.5366,15.5895
2025-10-10 12:30:00,153.8371,34.5615,369.5144,385.217,14.8528
2025-10-10 13:00:00,125.6589,26.675,370.0935,384.9888,14.7063
2025-10-10 13:30:00,82.498,17.2207,370.2087,383.2157,14.4581
2025-10-10 14:00:00,64.5766,13.6775,370.8744,382.3147,14.3791
2025-10-10 14:30:00,43.8381,9.1162,370.8821,381.2439,14.1977
2025-10-10 15:00:00,41.2546,8.637,369.7063,380.0057,13.8555
2025-10-10 15:30:00,29.5318,6.1675,368.8182,378.7076,13.5826
2025-10-10 16:00:00,20.2245,4.267,368.207,377.7659,13.3645
2025-10-10 16:30:00,9.6307,2.0641,368.143,376.8927,13.2379
2025-10-10 17:00:00,2.7507,0.617,367.3484,375.4888,13.0103
2025-10-10 17:30:00,-0.021,0.1792,367.3883,375.2064,12.9325
2025-10-10 18:00:00,-0.3168,0.0992,366.2023,373.5784,12.6456
2025-10-10 18:30:00,-0.3268,0.0915,365.8891,372.957,12.4869
2025-10-10 19:00:00,-0.3286,0.1099,365.1939,371.9462,12.2624
2025-10-10 19:30:00,-0.2869,0.1567,364.4155,371.8383,12.1654
2025-10-10 20:00:00,-0.315,0.1612,363.3051,371.5082,12.1534
2025-10-10 20:30:00,-0.3555,0.1483,361.9647,370.3073,11.9147
2025-10-10 21:00:00,-0.3253,0.1453,363.0189,370.472,11.907
2025-10-10 21:30:00,-0.333,0.1147,362.7283,369.4367,11.6698
2025-10-10 22:00:00,-0.2781,0.1309,363.4796,369.864,11.6594
2025-10-10 22:30:00,-0.2962,0.1582,362.7778,369.5546,11.6043
2025-10-10 23:00:00,-0.2475,0.1896,362.7093,369.1161,11.4971
2025-10-10 23:30:00,-0.215,0.1951,363.234,369.4598,11.5545
2025-10-11 00:00:00,-0.2006,0.2025,363.1434,369.7378,11.612
2025-10-11 00:30:00,-0.2689,0.1593,362.9223,369.4951,11.6523
2025-10-11 01:00:00,-0.3581,0.128,361.4027,368.3699,11.4421
2025-10-11 01:30:00,-0.3105,0.2043,361.1215,368.2302,11.3744
2025-10-11 02:00:00,-0.2475,0.2829,361.1704,367.7261,11.1703
2025-10-11 02:30:00,-0.2202,0.2884,361.5661,367.6555,11.0657
2025-10-11 03:00:00,0.0159,0.3851,361.7723,368.0269,11.1612
2025-10-11 03:30:00,-0.2309,0.3592,361.2609,367.6027,11.1689
2025-10-11 04:00:00,-0.2165,0.2622,361.567,367.7833,11.1576
2025-10-11 04:30:00,-0.1236,0.3124,361.6746,367.6404,11.0729
2025-10-11 05:00:00,-0.0786,0.3611,362.3682,368.1908,11.146
2025-10-11 05:30:00,-0.1582,0.3083,361.0243,367.7484,11.1371
2025-10-11 06:00:00,0.5252,0.4979,359.5748,367.3477,11.077
2025-10-11 06:30:00,6.2823,1.9825,358.6926,366.6945,10.8673
2025-10-11 07:00:00,9.2625,2.3321,360.4384,368.043,11.0442
2025-10-11 07:30:00,5.7251,1.0515,361.3626,367.8995,11.0716
2025-10-11 08:00:00,10.4434,2.1791,361.9113,368.6418,11.1333
2025-10-11 08:30:00,41.9809,9.4118,360.4131,371.2176,11.2925
2025-10-11 09:00:00,81.1649,17.7157,360.0312,374.9379,11.7786
2025-10-11 09:30:00,113.0864,24.5648,360.1631,378.2055,12.3767
2025-10-11 10:00:00,160.4512,34.5849,360.2556,381.5872,12.9367
2025-10-11 10:30:00,193.0934,41.185,360.7673,385.1885,13.7098
2025-10-11 11:00:00,137.1795,29.0882,362.8578,383.4721,13.8544
2025-10-11 11:30:00,97.8995,21.0242,365.7628,381.9265,13.9728
2025-10-11 12:00:00,112.6155,24.3731,365.3986,381.6218,13.8461
2025-10-11 12:30:00,112.6539,23.9931,364.8347,379.9721,13.8282
2025-10-11 13:00:00,129.4018,27.7511,364.2073,381.0503,13.8715
2025-10-11 13:30:00,123.2089,26.3601,363.6892,380.8529,13.888
2025-10-11 14:00:00,123.7848,26.4068,363.4564,381.6544,13.9576
2025-10-11 14:30:00,74.0505,15.7248,363.7971,379.7103,13.6774
2025-10-11 15:00:00,91.6433,20.2718,363.8161,381.0623,13.7384
2025-10-11 15:30:00,54.5685,11.7869,362.5638,377.6234,13.3348
2025-10-11 16:00:00,19.7916,3.5855,361.7666,374.4518,12.8559
2025-10-11 16:30:00,8.5783,1.4522,361.1361,372.7513,12.3677
2025-10-11 17:00:00,3.0048,0.8685,361.3409,371.2892,12.0695
2025-10-11 17:30:00,-0.0483,0.4252,360.8473,370.365,11.887
2025-10-11 18:00:00,-0.3072,0.4972,356.7369,368.7689,11.6724
2025-10-11 18:30:00,-0.3024,0.4548,358.9601,368.4843,11.4259
2025-10-11 19:00:00,-0.17,0.5499,359.3821,368.8827,11.4128
2025-10-11 19:30:00,-0.2829,0.4171,359.0256,367.9036,11.1804
2025-10-11 20:00:00,-0.3924,0.2777,359.1582,367.7418,11.1016
2025-10-11 20:30:00,-0.3603,0.3467,358.5305,367.5014,10.9337
2025-10-11 21:00:00,-0.2523,0.4706,358.4878,367.5518,10.8206
2025-10-11 21:30:00,-0.0963,0.5632,358.1741,367.1404,10.7954
2025-10-11 22:00:00,0.3622,0.9147,358.1702,366.8459,11.0367
2025-10-11 22:30:00,-0.3002,0.3471,357.5384,365.9897,11.1471
2025-10-11 23:00:00,-0.6451,0.0199,357.5981,365.8359,10.7245
2025-10-11 23:30:00,-0.4245,0.2829,357.3295,365.556,10.4819
2025-10-12 00:00:00,-0.4905,0.3485,354.9468,364.7385,10.2857
2025-10-12 00:30:00,-0.1416,0.5356,356.0821,364.8154,10.1652
2025-10-12 01:00:00,0.0716,0.6355,356.502,365.059,10.2435
2025-10-12 01:30:00,-0.0564,0.533,356.6647,365.0968,10.3494
2025-10-12 02:00:00,0.0963,0.6101,357.6969,365.4551,10.4917
