Time(UTC),batt_v_1,t_log_1,rh_1,rh_2,rh_3,rh_4,rh_5,t_1,t_2,t_3,t_4,t_5,wspd_1,wdir_1,wspd_2,wdir_2,wspd_3,wdir_3,wspd_4,wdir_4,wspd_5,wdir_5
2025-09-19 02:00:00,12.427,14.5163,85.6,86.74,87.87,89.08,90.82,16.4597,16.2787,16.014,15.6823,15.199,1.6479,172.9097,1.3258,177.0459,1.0834,179.0876,0.9358,178.389,0.3454,173.3681
2025-09-19 02:30:00,12.4183,14.0323,85.8767,87.1167,88.34,89.6167,91.7767,16.197,15.9823,15.6733,15.318,14.731,1.4931,176.6698,1.1732,182.5379,0.9351,188.7998,0.7884,187.2721,0.2245,188.6528
2025-09-19 03:00:00,12.408,13.645,85.95,87.1,88.27,89.5267,91.4,16.0203,15.8313,15.544,15.191,14.6797,1.4761,169.0638,1.1636,174.1329,0.9484,178.1456,0.8258,176.9419,0.2461,175.2159
2025-09-19 03:30:00,12.3987,13.3623,86.7433,87.78,88.74,89.9233,91.59,15.8803,15.717,15.4817,15.149,14.6403,1.2592,165.3773,1.0201,169.4599,0.8398,173.6115,0.7056,172.0667,0.2036,169.9894
2025-09-19 04:00:00,12.3893,13.0227,88.14,89.2733,90.32,91.4933,93.2367,15.621,15.4257,15.1217,14.7327,14.0817,0.7498,131.408,0.5758,129.4063,0.4207,126.2965,0.2777,124.2555,0.0518,121.4815
2025-09-19 04:30:00,12.3793,12.5317,90.5933,92.43,93.7067,94.5267,95.6833,15.1853,14.803,14.237,13.7477,12.9713,0.7875,95.1742,0.7119,80.6454,0.5693,75.7925,0.4223,75.2061,0.0971,64.3357
2025-09-19 05:00:00,12.37,12.01,93.5833,94.88,96.45,97.69,98.7533,14.518,14.3613,13.925,13.412,12.458,0.9454,89.8385,0.8493,76.0594,0.7853,69.4142,0.7065,66.76,0.1879,59.7395
2025-09-19 05:30:00,12.362,11.8167,94.57,95.36,95.85,96.67,98.38,14.2777,14.204,14.0507,13.7787,13.1097,0.9123,98.5495,0.7572,87.3659,0.6568,80.9487,0.5767,77.5994,0.1357,70.9014
2025-09-19 06:00:00,12.3857,11.7533,95.4267,96.24,96.6,97.1933,98.47,14.215,14.15,13.9913,13.7533,13.1463,0.7988,90.2731,0.6625,81.4314,0.6133,76.4249,0.5279,74.1611,0.1265,67.1692
2025-09-19 06:30:00,12.532,12.208,94.3733,94.7033,94.8333,95.49,96.7933,14.6247,14.6493,14.6113,14.4553,14.2403,0.7823,114.952,0.6649,110.4367,0.5762,106.6204,0.5011,102.3762,0.1577,96.3305
2025-09-19 07:00:00,12.8067,13.7523,92.2633,92.5633,92.47,92.88,93.64,15.3897,15.448,15.5263,15.464,15.464,1.1122,112.1539,0.9846,111.8973,0.8957,110.4816,0.7949,108.8604,0.3879,107.642
2025-09-19 07:30:00,12.9917,15.3097,91.8067,92.1467,92.1533,92.5267,93.3033,15.82,15.8803,15.9807,15.95,15.9953,1.5048,111.553,1.3648,111.4309,1.2235,112.227,1.1253,109.8029,0.6603,106.6126
2025-09-19 08:00:00,13.1773,16.5827,89.9,90.2933,90.41,90.8867,91.7567,16.4503,16.5507,16.6937,16.6893,16.8013,1.7951,111.0924,1.6072,112.3669,1.4589,115.8747,1.3474,113.3707,0.8587,109.9816
2025-09-19 08:30:00,13.3747,18.0177,86.63,86.9933,87.1833,87.76,88.73,17.2183,17.3177,17.4807,17.522,17.6733,2.4446,107.6815,2.2455,108.6439,1.9829,109.8527,1.8189,106.7697,1.3452,106.0909
2025-09-19 09:00:00,13.9213,19.9773,82.3967,82.6353,82.661,83.1957,83.8873,18.37,18.5277,18.7583,18.8217,19.1357,2.6963,113.0433,2.4674,113.7225,2.2263,117.2807,2.0685,113.1153,1.6257,111.443
2025-09-19 09:30:00,13.9233,23.037,76.0093,76.2783,76.2383,76.7317,77.7357,19.6583,19.7987,20.0443,20.1303,20.3897,2.5879,125.6497,2.3736,125.8243,2.1255,130.1177,1.975,127.8757,1.6205,127.3934
2025-09-19 10:00:00,13.915,25.6763,72.016,72.429,72.4533,73.08,74.141,20.547,20.7067,20.974,21.0753,21.3457,2.7621,118.6019,2.526,119.7101,2.2555,125.103,2.0994,121.3204,1.6906,118.4648
2025-09-19 10:30:00,13.9363,27.586,70.2537,70.6893,70.859,71.5447,72.5237,21.0537,21.1993,21.4547,21.5343,21.8657,3.3388,113.2159,3.0367,115.0247,2.6952,117.1865,2.4953,111.613,2.006,110.1655
2025-09-19 11:00:00,13.9323,28.1717,68.1903,68.6103,68.899,69.679,70.696,21.6257,21.754,22.0237,22.127,22.4633,3.3085,112.2335,3.0676,112.8142,2.744,115.0137,2.5206,111.9525,2.0595,110.9645
2025-09-19 11:30:00,13.7093,28.258,67.1317,67.5627,67.873,68.6387,69.7463,22.141,22.2517,22.503,22.5957,22.925,3.6828,100.8249,3.3758,100.7822,3.0269,102.3836,2.7847,99.0576,2.2503,97.6168
2025-09-19 12:00:00,13.528,28.065,66.5803,67.138,67.4713,68.287,69.5487,22.535,22.6517,22.869,22.9377,23.1787,3.533,111.9254,3.2351,110.7471,2.893,114.7518,2.6747,111.7441,2.1547,109.1813
2025-09-19 12:30:00,13.5123,28.1573,65.5637,66.0927,66.5487,67.4743,68.9833,22.886,22.9743,23.15,23.2023,23.3763,3.7848,109.6982,3.4226,109.3695,3.0731,112.8366,2.8488,109.252,2.2984,107.0759
2025-09-19 13:00:00,13.493,28.8047,63.5293,64.001,64.5653,65.551,67.163,23.483,23.5863,23.7673,23.8307,24.0023,3.8867,112.0405,3.5006,111.5727,3.1253,115.5853,2.8893,111.6305,2.3374,110.2967
2025-09-19 13:30:00,13.4977,29.8447,61.4933,61.9977,62.6007,63.5443,65.1057,23.9017,23.9743,24.1457,24.18,24.3567,3.5086,109.3848,3.2362,108.8654,2.8736,110.9048,2.6449,107.5491,2.1253,105.9726
2025-09-19 14:00:00,13.4967,30.6,58.4537,59.2067,60.1397,61.293,62.9537,24.4823,24.4957,24.583,24.576,24.7657,3.0332,114.5667,2.7769,114.0969,2.4685,116.8587,2.2801,113.4796,1.8415,111.5883
2025-09-19 14:30:00,13.499,31.0163,53.2167,53.9247,54.8007,56.087,58.185,24.9113,24.902,24.93,24.831,24.8217,2.9513,121.2953,2.7168,122.5294,2.421,125.5973,2.2538,121.9789,1.8104,120.5801
2025-09-19 15:00:00,13.498,30.921,54.026,54.5247,55.4393,56.788,59.8833,24.8783,24.949,24.9997,24.8937,24.6327,2.3169,120.6042,2.1033,121.5629,1.8515,124.5339,1.6886,120.1944,1.3093,117.3967
2025-09-19 15:30:00,13.497,30.9153,54.3073,54.949,56.0047,57.3997,60.7383,25.1003,25.1103,25.173,25.08,24.814,2.1969,110.7622,2.0068,111.8789,1.7954,113.9609,1.6717,111.0528,1.2877,109.1873
2025-09-19 16:00:00,13.506,30.6363,55.7573,56.7547,58.1207,59.6723,62.8847,25.1073,25.0367,25.0,24.8473,24.5667,1.9713,83.8383,1.813,81.6387,1.6238,83.1559,1.4896,79.8305,1.0976,78.3608
2025-09-19 16:30:00,13.5287,29.7657,57.394,58.821,60.3877,62.4213,66.4617,24.9027,24.7563,24.6503,24.4393,24.0173,1.3583,83.9529,1.1932,85.7811,1.0196,87.8587,0.9027,83.8227,0.3922,80.3074
2025-09-19 17:00:00,13.404,28.532,59.0613,61.0433,63.7213,66.6667,71.8377,24.629,24.367,24.057,23.6757,23.009,1.2396,77.3132,1.0436,78.1087,0.8746,80.4379,0.747,79.1988,0.1681,77.9872
2025-09-19 17:30:00,12.9687,26.4527,62.5113,65.9303,71.3843,76.1943,81.1727,23.9643,23.4243,22.533,21.629,20.5623,0.9519,42.0828,0.8173,46.9075,0.7306,56.394,0.5686,56.2094,0.0854,42.6837
2025-09-19 18:00:00,12.8837,23.5643,67.6203,77.0307,84.8193,88.8867,93.18,22.8593,21.2933,19.9227,18.8947,17.3967,1.1063,51.9451,0.9332,66.8284,0.8463,83.5501,0.6788,85.8413,0.1324,88.3742
2025-09-19 18:30:00,12.838,20.3743,70.8083,80.1733,89.5,92.8733,96.04,21.8803,20.1923,18.402,17.555,16.1773,1.0778,43.0377,0.6993,61.1053,0.4963,96.613,0.2914,110.5251,0.0279,118.4016
2025-09-19 19:00:00,12.8043,17.9273,70.586,75.2013,83.5393,89.0033,95.3667,21.5207,20.655,19.1,17.76,16.0537,1.3746,54.3547,1.1372,56.0012,0.9944,69.2176,0.8611,73.3688,0.179,72.3126
2025-09-19 19:30:00,12.774,16.419,71.764,77.7123,84.8767,90.19,95.1533,20.8087,19.7933,18.6367,17.707,15.9867,0.9425,73.3825,0.6766,78.7397,0.5,101.6627,0.3493,117.7415,0.0492,111.6697
2025-09-19 20:00:00,12.747,15.3057,71.012,74.863,79.8763,83.58,90.5233,20.514,19.7867,18.832,18.0533,16.4737,1.122,76.0251,0.9086,78.6918,0.7557,87.5686,0.6359,90.5926,0.1272,88.7268
2025-09-19 20:30:00,12.722,14.6357,73.479,76.912,82.067,85.983,91.0033,19.8267,19.2217,18.2233,17.3553,15.748,0.9321,86.5609,0.7102,79.9976,0.5677,83.0602,0.446,86.4054,0.0773,83.2216
2025-09-19 21:00:00,12.7,13.9433,75.1627,78.0327,82.051,85.4767,92.1567,19.3883,18.825,18.028,17.2843,15.7187,0.857,84.7944,0.6196,80.4123,0.517,80.6575,0.4059,83.9345,0.0791,77.5725
2025-09-19 21:30:00,12.6767,13.649,74.4847,76.434,79.7137,82.3983,88.0967,19.3997,19.006,18.2693,17.6213,16.1107,1.1,66.5504,1.0233,61.2262,0.9216,67.4046,0.8668,67.372,0.3127,68.5643
2025-09-19 22:00:00,12.6543,13.575,74.944,78.291,82.1907,85.14,90.8867,19.1033,18.4913,17.723,17.12,15.6087,1.0327,63.2968,0.8657,62.5778,0.8141,71.5098,0.789,74.7497,0.255,73.3539
2025-09-19 22:30:00,12.634,13.4217,77.777,80.8223,84.0,86.5533,92.0267,18.3393,17.8033,17.2213,16.727,15.5133,0.8417,72.4973,0.7404,74.2661,0.6579,80.8229,0.605,83.3012,0.1503,84.1901
2025-09-19 23:00:00,12.613,13.313,77.5117,79.2527,80.972,82.61,86.2867,18.1237,17.8303,17.4807,17.0993,16.1997,0.8994,79.2657,0.7226,78.3661,0.5937,79.5802,0.4985,80.8042,0.1002,80.0409
2025-09-19 23:30:00,12.5947,13.2637,78.1103,79.296,80.7737,82.53,86.5767,17.8513,17.6563,17.337,16.8947,15.8257,1.0166,72.921,0.8452,67.8794,0.7407,65.7978,0.6581,64.0015,0.1546,64.3092
2025-09-20 00:00:00,12.5743,13.2047,77.7637,79.3527,81.29,83.1167,86.91,17.7277,17.4603,17.0247,16.554,15.5563,0.8983,71.7929,0.7524,68.1224,0.637,72.0599,0.541,74.404,0.1233,74.4872
2025-09-20 00:30:00,12.5553,13.096,79.5087,80.87,82.1233,83.4033,86.6667,17.2487,17.0587,16.792,16.472,15.6323,0.836,83.6274,0.6812,82.6673,0.5926,84.618,0.5194,84.2292,0.1115,81.878
2025-09-20 01:00:00,12.5363,13.1773,79.7457,80.7223,81.6033,82.82,86.2267,17.1237,17.019,16.8427,16.549,15.7647,0.7254,84.9608,0.6512,86.4514,0.5704,90.0241,0.4841,90.5947,0.1054,86.208
2025-09-20 01:30:00,12.519,13.2713,80.57,81.9533,82.9933,84.13,87.5767,16.9503,16.779,16.5847,16.2897,15.4197,0.8313,92.9833,0.6975,91.9157,0.6111,93.3235,0.5255,90.8765,0.1304,85.6131
2025-09-20 02:00:00,12.5013,13.2227,81.5167,82.9167,84.61,86.4567,90.5067,16.7337,16.5303,16.135,15.6513,14.649,0.7779,81.3133,0.6642,76.5816,0.5612,75.4571,0.4996,72.0469,0.2152,68.6998
2025-09-20 02:30:00,12.484,13.0273,83.25,84.8533,87.1567,89.54,93.3233,16.373,16.1253,15.6387,15.013,14.0083,0.9852,74.4293,0.8702,69.1886,0.7812,71.7424,0.6753,69.3578,0.2437,60.8245
2025-09-20 03:00:00,12.467,13.0053,84.0667,85.3267,86.4367,87.7567,90.9933,16.2217,16.0527,15.871,15.5897,14.9953,1.0503,100.0741,0.8413,94.1432,0.6694,89.9811,0.5277,86.4784,0.135,74.6953
2025-09-20 03:30:00,12.453,13.354,83.5233,84.5067,85.4667,86.7733,89.65,16.4043,16.3133,16.1793,15.9393,15.4677,1.0423,72.1996,0.924,68.9362,0.8053,68.8253,0.706,65.9844,0.2899,56.4284
2025-09-20 04:00:00,12.4383,13.7897,84.2333,85.2533,86.22,87.4033,89.9,16.4363,16.3537,16.2543,16.0493,15.7183,1.272,101.8808,1.1126,100.2459,0.9687,99.4147,0.8576,95.4002,0.4268,91.8491
2025-09-20 04:30:00,12.427,14.254,84.59,85.4833,86.28,87.3433,89.76,16.637,16.5763,16.4797,16.2883,15.9373,1.0081,81.7839,0.8877,75.6011,0.7725,75.2656,0.6812,73.5442,0.2742,69.1662
2025-09-20 05:00:00,12.4157,14.5333,83.9467,85.0167,86.18,87.4767,90.0833,16.8807,16.7733,16.605,16.357,15.9043,1.3173,49.2034,1.2004,43.974,1.0442,44.1627,0.9388,43.638,0.4811,40.4771
2025-09-20 05:30:00,12.4057,14.6817,84.25,85.1667,86.07,87.1,89.42,16.8817,16.804,16.674,16.481,16.1267,1.5891,89.5619,1.3509,89.3667,1.1573,89.4435,1.0656,87.5233,0.5878,84.922
2025-09-20 06:00:00,12.4023,14.9217,85.15,86.0133,86.7033,87.6333,89.5367,16.806,16.7553,16.6953,16.535,16.286,1.2964,89.6108,1.1361,87.1436,0.9909,88.3751,0.8842,86.2309,0.4188,82.8843
2025-09-20 06:30:00,12.4193,15.243,86.0833,86.79,87.42,88.28,90.02,16.7793,16.7613,16.721,16.5893,16.3883,0.9319,98.2894,0.8617,93.0329,0.7655,92.7308,0.6856,90.3997,0.2298,86.414
2025-09-20 07:00:00,12.5137,15.6153,86.2967,87.07,87.71,88.6,90.3867,17.0153,17.0093,17.003,16.8973,16.7423,1.2448,99.5697,1.1281,99.1991,0.9994,97.4064,0.9097,94.5721,0.4053,91.2607
2025-09-20 07:30:00,12.704,16.2273,84.9867,85.7333,86.2033,86.9967,88.64,17.589,17.5857,17.5957,17.519,17.378,1.5183,94.5518,1.3502,90.8605,1.225,92.9509,1.1307,89.1072,0.6403,86.6449
2025-09-20 08:00:00,12.9307,17.0877,83.0133,83.6633,84.1267,84.9267,86.53,18.3707,18.3853,18.4383,18.3717,18.3117,1.4741,108.4463,1.3282,106.1704,1.1969,106.9157,1.1017,103.6743,0.5969,100.8651
2025-09-20 08:30:00,13.0977,18.2243,78.944,79.5833,80.011,80.82,82.5193,19.5013,19.5273,19.6017,19.552,19.5197,1.1978,132.1556,1.0458,132.1534,0.9201,132.8407,0.8239,130.9554,0.3961,130.2292
2025-09-20 09:00:00,13.266,19.7453,75.208,75.9387,76.2697,77.11,78.8207,20.849,20.9093,21.0043,20.9683,20.9663,0.9737,123.6386,0.8533,121.0832,0.7394,122.1485,0.6429,119.6285,0.2774,114.7531
2025-09-20 09:30:00,13.721,22.111,70.601,71.0567,71.1843,71.9547,73.5533,22.3567,22.439,22.6353,22.6583,22.7563,1.8448,136.1601,1.6649,137.1123,1.4833,136.6159,1.3515,133.5195,0.8968,130.3368
2025-09-20 10:00:00,13.791,24.866,67.7957,68.449,68.8127,69.6337,71.792,22.804,22.8287,22.978,22.9843,22.9143,2.1323,151.1624,1.9722,152.7287,1.7588,155.0627,1.6357,152.2957,1.1958,149.1048
2025-09-20 10:30:00,13.7987,25.9277,67.4007,68.2863,69.0453,70.0007,72.359,23.2083,23.1963,23.2743,23.2623,23.085,2.7606,160.0605,2.4864,161.7601,2.1821,166.979,1.9859,163.2107,1.509,163.6244
2025-09-20 11:00:00,13.7713,25.6397,67.548,68.6047,69.6287,70.8107,73.208,23.2463,23.1557,23.154,23.0327,22.7643,3.3451,177.4428,2.9973,183.4848,2.6353,187.5988,2.4254,185.767,1.8879,186.3528
2025-09-20 11:30:00,13.263,24.625,70.4017,71.537,72.603,73.8283,76.048,22.5707,22.4573,22.366,22.1917,21.8923,5.3103,196.8369,4.7129,201.805,4.177,207.3333,3.8595,205.5598,3.2031,204.3335
2025-09-20 12:00:00,12.994,22.3573,84.482,85.6687,86.7373,87.7633,89.6133,20.3467,20.2643,20.1683,20.0217,19.76,2.4962,192.2165,2.1743,196.8011,1.9047,200.5304,1.7385,198.2612,1.2762,194.938
2025-09-20 12:30:00,13.1073,20.825,90.2833,91.38,91.99,92.9933,93.8833,19.6283,19.5893,19.624,19.5073,19.4137,1.5249,181.3384,1.316,184.2617,1.1283,188.254,0.9937,186.9102,0.5301,189.2002
2025-09-20 13:00:00,13.058,20.073,92.39,93.1567,93.42,94.0433,94.8,19.382,19.3657,19.416,19.3227,19.2627,1.7964,109.414,1.6105,106.045,1.4399,108.5074,1.3202,104.3653,0.8119,100.4719
2025-09-20 13:30:00,13.026,19.4903,90.4433,91.16,91.7233,92.36,93.71,18.8123,18.813,18.8047,18.7133,18.6143,1.6645,123.0985,1.517,123.55,1.3467,126.0144,1.2294,123.2687,0.6917,118.8134
2025-09-20 14:00:00,13.4437,19.1143,93.7533,94.2667,94.5633,95.0533,95.7533,18.9517,18.9727,19.0207,18.971,18.961,1.4744,153.8608,1.3609,155.0773,1.2078,155.5463,1.0976,152.5958,0.5547,151.5144
2025-09-20 14:30:00,14.1227,19.335,88.9367,89.6,89.63,90.68,91.72,19.4193,19.4473,19.5403,19.4403,19.417,2.5733,148.9974,2.3137,150.1919,2.0719,153.8524,1.9419,151.1019,1.4582,150.8471
2025-09-20 15:00:00,14.1017,19.991,85.0433,85.55,85.52,86.9267,87.89,19.4437,19.4967,19.6317,19.4967,19.4973,2.2272,149.4395,2.0436,148.2274,1.82,149.9056,1.6778,148.9641,1.2751,147.97
2025-09-20 15:30:00,13.6873,20.4367,85.62,86.1333,86.0767,87.3333,88.2967,19.4087,19.4293,19.5407,19.4017,19.3807,2.0617,130.3104,1.8692,130.3907,1.6815,132.0254,1.5589,131.5875,1.1412,131.207
2025-09-20 16:00:00,13.683,20.7153,84.3733,84.78,84.7767,85.9667,86.9533,19.7873,19.837,19.945,19.8573,19.855,2.2324,132.0246,2.0373,133.121,1.8313,133.7331,1.7022,130.8645,1.2914,129.0403
2025-09-20 16:30:00,13.6563,21.2433,85.34,85.78,85.9467,86.7767,87.8,19.8933,19.916,19.957,19.8413,19.7413,2.1066,119.4631,1.9683,120.7488,1.7583,121.5516,1.6096,117.8681,1.1366,116.8852
2025-09-20 17:00:00,13.107,20.7317,87.57,88.1367,88.52,89.2167,90.4067,19.7437,19.725,19.6977,19.5747,19.378,1.8056,105.7747,1.6,103.8854,1.4171,104.4113,1.2659,101.1684,0.7548,99.0202
2025-09-20 17:30:00,12.9223,19.9587,89.49,90.09,90.49,91.1567,92.4433,19.5653,19.5247,19.4637,19.3147,19.055,1.6564,99.0332,1.4774,98.3842,1.2934,99.9537,1.1594,96.7514,0.6213,93.2079
2025-09-20 18:00:00,12.8453,19.217,85.8,86.42,86.9133,87.6833,89.3967,19.9583,19.9017,19.835,19.668,19.34,1.7509,126.9425,1.5395,124.7146,1.3461,125.9679,1.213,120.7309,0.7315,119.5524
2025-09-20 18:30:00,12.8163,18.7583,85.1133,85.7333,86.2533,87.0367,88.6367,20.1223,20.069,19.9727,19.8037,19.4757,1.8888,125.6199,1.6869,122.9232,1.4785,124.233,1.3335,120.3068,0.8354,117.8831
2025-09-20 19:00:00,12.7897,18.477,85.3567,85.9533,86.41,87.1033,88.6833,20.115,20.0547,19.9857,19.8157,19.4933,2.0454,119.006,1.869,118.346,1.6817,120.7768,1.5351,117.7303,1.0218,114.8648
2025-09-20 19:30:00,12.763,18.3143,83.6,84.1933,84.72,85.47,87.1533,20.4807,20.4147,20.3203,20.151,19.7847,1.8971,136.01,1.7185,135.965,1.5199,136.553,1.4095,134.0714,0.9726,133.2469
2025-09-20 20:00:00,12.74,18.28,82.2967,82.89,83.3867,84.1533,85.8667,20.6493,20.5937,20.486,20.3163,19.9477,2.1469,134.4862,1.9513,135.4642,1.7379,136.3967,1.6126,132.2986,1.1331,128.658
2025-09-20 20:30:00,12.718,18.2393,82.1433,82.74,83.1967,83.9833,85.5433,20.5897,20.5097,20.437,20.247,19.9143,2.2851,148.615,2.1059,149.2578,1.8635,150.7232,1.7237,148.8106,1.274,148.4135
2025-09-20 21:00:00,12.697,18.3327,81.7667,82.29,82.7167,83.44,84.9067,20.616,20.5897,20.5103,20.379,20.081,2.6906,147.9097,2.3949,149.4278,2.1604,150.7918,2.0009,147.2326,1.4924,145.7025
2025-09-20 21:30:00,12.6757,18.5743,81.39,82.0067,82.4633,83.23,84.5967,20.6467,20.6117,20.5277,20.4017,20.1307,3.5169,156.5769,3.1589,159.2338,2.7889,162.5055,2.5659,159.2521,2.0232,157.9781
2025-09-20 22:00:00,12.6547,18.801,82.1733,82.8133,83.3467,84.23,85.83,20.5523,20.5137,20.452,20.3087,20.026,3.3172,154.2128,3.0225,155.0379,2.698,157.5459,2.492,155.5097,1.9742,156.0158
2025-09-20 22:30:00,12.636,18.7867,83.4833,84.1067,84.58,85.3333,86.9,20.3303,20.2867,20.2283,20.0863,19.808,2.6541,151.3588,2.4003,152.8346,2.1479,156.19,2.0038,154.7216,1.5375,153.3016
2025-09-20 23:00:00,12.6177,18.776,83.3967,83.9767,84.4567,85.21,86.6067,20.3387,20.3017,20.245,20.128,19.884,4.5069,164.3814,4.0511,165.0048,3.5992,166.0132,3.3067,163.9344,2.6671,163.5376
2025-09-20 23:30:00,12.6,18.787,81.3613,82.1467,82.81,83.6867,85.2033,20.1893,20.127,20.0607,19.8993,19.643,5.3521,175.9918,4.804,181.1025,4.2236,184.8628,3.8736,181.9228,3.1534,181.7227
2025-09-21 00:00:00,12.58,18.551,80.2773,81.022,81.7,82.65,84.3133,19.628,19.57,19.5097,19.3283,19.0663,5.1949,181.033,4.635,185.5372,4.0568,188.7428,3.7053,186.1849,3.0051,185.3337
2025-09-21 00:30:00,12.5593,18.24,78.8373,79.506,80.0667,80.9333,82.47,19.174,19.128,19.087,18.9197,18.691,4.422,182.7387,3.9627,186.8862,3.5132,190.2462,3.2288,188.5967,2.6443,188.3413
2025-09-21 01:00:00,12.5433,18.0107,74.669,75.3653,75.9287,76.7647,78.359,18.908,18.86,18.8117,18.6493,18.4117,5.4129,184.1576,4.8839,187.5504,4.3346,191.0752,3.9934,188.1217,3.2702,186.2921
2025-09-21 01:30:00,12.524,17.69,73.7163,74.4973,75.1963,76.16,77.8037,18.305,18.256,18.164,17.981,17.6923,4.7865,181.3618,4.2965,186.6021,3.8068,189.1088,3.503,185.6997,2.8466,184.7305
2025-09-21 02:00:00,12.505,17.0907,72.078,72.84,73.525,74.471,76.2623,17.5557,17.4997,17.3933,17.2213,16.905,6.3543,183.2205,5.6864,189.2505,4.9841,193.1064,4.5742,189.2887,3.7564,188.8308
2025-09-21 02:30:00,12.4863,16.2303,71.7833,72.6147,73.382,74.406,76.2757,16.579,16.4997,16.3883,16.1807,15.8617,4.9246,182.1103,4.4152,185.7457,3.905,189.8081,3.592,186.5866,2.935,187.3842
2025-09-21 03:00:00,12.4687,15.3843,73.745,74.5587,75.3067,76.3047,78.0173,16.1363,16.0623,15.9557,15.7613,15.463,4.9625,175.3373,4.4673,179.6841,3.937,184.6504,3.6118,181.0367,2.9563,180.8289
2025-09-21 03:30:00,12.4517,14.8743,74.22,74.973,75.691,76.6617,78.2947,15.923,15.8733,15.7793,15.581,15.325,6.0168,173.496,5.4414,176.8657,4.7674,181.9265,4.3475,179.1594,3.5348,178.3975
2025-09-21 04:00:00,12.4357,14.5777,74.14,74.894,75.5383,76.4807,78.1273,15.612,15.5587,15.4977,15.299,15.0343,4.8009,179.0308,4.263,183.9585,3.7532,187.6898,3.4631,185.7586,2.8113,184.6632
2025-09-21 04:30:00,12.407,14.3263,72.48,73.2397,73.871,74.7787,76.4413,15.4867,15.4347,15.338,15.172,14.8963,5.1021,185.4006,4.5426,190.3376,4.0454,193.4249,3.7434,190.1748,3.0752,190.0909
2025-09-21 05:00:00,12.4,14.1187,72.865,73.62,74.2147,75.105,76.799,15.2897,15.2413,15.1797,15.002,14.734,5.5357,188.9743,4.9494,192.0341,4.361,196.5473,4.04,194.2282,3.2989,194.4866
2025-09-21 05:30:00,12.3867,14.061,71.573,72.2257,72.7257,73.4973,75.0113,15.1843,15.1697,15.143,14.99,14.7753,5.4897,196.4226,4.934,200.7127,4.3645,204.4576,4.043,202.6804,3.3494,200.0736
2025-09-21 06:00:00,12.3827,14.092,71.1267,71.815,72.3487,73.0923,74.579,14.733,14.7333,14.6973,14.575,14.378,5.2876,194.399,4.6748,199.102,4.1334,203.2175,3.8303,199.9619,3.1658,199.6876
2025-09-21 06:30:00,12.4223,14.063,70.7883,71.4447,71.9653,72.744,74.2793,14.58,14.585,14.5527,14.4537,14.2567,5.2548,190.1352,4.7145,194.5142,4.1931,199.8355,3.869,195.9481,3.2114,195.1918
2025-09-21 07:00:00,12.6383,14.2087,72.528,73.304,73.8907,74.7317,76.3393,14.5303,14.5363,14.522,14.4383,14.283,4.6228,191.8489,4.1613,197.7826,3.6739,201.1556,3.3688,197.8149,2.7627,199.9862
2025-09-21 07:30:00,12.6543,14.467,74.0657,74.8323,75.3557,76.151,77.6547,14.5407,14.571,14.566,14.4707,14.353,5.2049,194.5428,4.5988,200.9398,4.1042,205.3765,3.8124,202.6317,3.1465,200.5417
2025-09-21 08:00:00,12.664,14.2227,88.2933,89.0967,89.63,90.3633,91.7567,13.34,13.388,13.4153,13.3383,13.2767,4.4867,201.7246,4.006,206.8718,3.5341,210.1754,3.3039,208.6239,2.7505,207.7655
2025-09-21 08:30:00,12.9153,14.053,86.87,87.5967,87.9933,88.7367,90.56,13.9063,13.9777,14.0353,13.9993,13.941,3.5186,198.8397,3.1094,204.1767,2.7627,209.3629,2.5713,206.505,2.131,205.6566
2025-09-21 09:00:00,13.192,14.6263,85.2733,86.0067,86.38,86.9867,88.4967,14.3967,14.5123,14.6203,14.625,14.677,3.3878,222.3432,2.9337,228.0595,2.6225,233.2587,2.46,229.4199,2.0369,226.9701
2025-09-21 09:30:00,13.4007,15.5123,81.99,82.7167,83.3933,83.9967,85.8233,14.3843,14.479,14.5633,14.5793,14.6293,3.9004,243.8015,3.3867,247.5321,2.9705,248.1231,2.754,246.6459,2.2884,243.3807
2025-09-21 10:00:00,13.5097,16.2053,78.3717,78.8693,79.2917,79.8023,81.4833,14.5937,14.703,14.7923,14.797,14.8353,3.6534,254.7776,3.214,259.5289,2.8464,260.9602,2.6434,257.3862,2.1782,254.3466
2025-09-21 10:30:00,13.5457,16.7957,74.99,75.697,76.161,76.844,78.559,14.7213,14.804,14.8937,14.8807,14.914,3.9612,256.6686,3.4696,263.2569,3.0284,263.609,2.7843,259.1072,2.2514,255.1904
2025-09-21 11:00:00,13.831,16.7527,81.832,82.6633,83.58,84.11,86.17,14.0353,14.137,14.185,14.212,14.2233,3.1266,250.5118,2.7176,252.1595,2.367,255.6324,2.1919,252.7289,1.7779,249.4185
2025-09-21 11:30:00,13.7713,16.64,76.1683,77.038,77.9003,78.5673,80.553,14.3933,14.4863,14.516,14.5097,14.4923,3.3716,256.7412,2.8721,258.953,2.5047,261.4338,2.3019,256.8476,1.8823,252.4031
2025-09-21 12:00:00,14.1283,16.0473,73.8737,74.8387,75.692,76.5393,79.072,14.1927,14.269,14.3143,14.302,14.2863,2.7793,251.3386,2.426,257.604,2.1355,259.5334,1.9803,255.8831,1.6301,251.5205
