Time(UTC),uu,uv,uw,uTs,uTc1,uH2O,vv,vw,vTs,vTc1,vH2O,ww,wTs,wTc1,wH2O,TsTs,Tc1Tc1,H2OH2O,u,v,w,Ts,Tc1,H2O,Uyp,WDy,WDyWDy,wgwg,wguy,wgTc2,uywg,uyTc2,Tc2Tc2,wg,Uy,Tc2,wdir_Y
2025-09-28 09:10:00,0.389,-0.21,-0.014,-0.022,-0.159,-4.4e-05,0.341,-0.015,-0.039,0.057,-1.6e-05,0.044,0.042,0.033,4.3e-05,0.137641,0.1849,0.0,0.597,1.138,0.012,20.01,14.65,0.02354,0,0,0,,,,0,,,,0,,
2025-09-28 09:15:00,0.46,-0.132,-0.027,-0.008,-0.109,-1e-05,0.4,-0.035,-0.067,-0.044,-7.2e-05,0.065,0.081,0.056,8.8e-05,0.288369,0.271441,0.0,0.334,1.145,0.083,20.3,15.0,0.02378,0,0,0,,,,0,,,,0,,
2025-09-28 09:20:00,0.184,-0.032,-0.008,-0.021,-0.073,-3.1e-05,0.317,-0.019,-0.106,-0.107,-9.5e-05,0.042,0.049,0.055,4.7e-05,0.180625,0.239121,0.0,0.726,0.672,0.003,20.34,14.92,0.0238,0,0,0,,,,0,,,,0,,
2025-09-28 09:25:00,0.159,0.021,-0.019,-0.031,-0.109,-2.4e-05,0.22,-0.008,-0.008,-0.058,-7e-06,0.043,0.04,0.054,3.9e-05,0.105625,0.228484,0.0,0.526,0.58,-0.044,20.38,15.07,0.02357,0,0,0,,,,0,,,,0,,
2025-09-28 09:30:00,0.144,-0.067,0.004,0.022,-0.025,2e-05,0.185,-0.007,-0.051,-0.036,-5.3e-05,0.045,0.057,0.053,5.8e-05,0.246016,0.262144,0.0,0.626,0.327,0.03,20.89,15.47,0.02414,0,0,0,,,,0,,,,0,,
2025-09-28 09:35:00,0.168,0.053,0.005,-0.034,-0.085,-2.5e-05,0.101,0.009,0.029,0.012,3.9e-05,0.038,0.041,0.045,4.4e-05,0.142884,0.198025,0.0,0.716,0.127,-0.045,20.82,15.41,0.0237,0,0,0,,,,0,,,,0,,
2025-09-28 09:40:00,0.284,-0.242,0.015,0.013,-0.065,-3.3e-05,0.451,-0.04,-0.015,0.047,4.6e-05,0.046,0.042,0.031,3.7e-05,0.139876,0.163216,0.0,0.76,0.845,0.012,21.14,15.67,0.02387,0,0,0,,,,0,,,,0,,
2025-09-28 09:45:00,0.347,-0.074,-0.018,-0.042,-0.096,-4.5e-05,0.14,-0.001,0.021,0.001,2.8e-05,0.034,0.061,0.063,6.5e-05,0.238144,0.321489,0.0,0.319,0.751,-0.009,21.12,15.77,0.02368,0,0,0,,,,0,,,,0,,
2025-09-28 09:50:00,0.327,0.043,-0.035,0.018,-0.022,3.3e-05,0.17,-0.014,-0.042,-0.057,-4.3e-05,0.041,0.042,0.033,4.4e-05,0.222784,0.357604,0.0,0.05,1.005,0.039,21.26,16.05,0.02377,0,0,0,,,,0,,,,0,,
2025-09-28 09:55:00,0.225,-0.001,-0.019,-0.041,-0.054,-6.2e-05,0.101,-0.003,-0.015,-0.028,-2e-06,0.044,0.048,0.033,5.6e-05,0.142884,0.425104,0.0,-0.015,0.965,-0.056,21.25,16.2,0.02381,0,0,0,,,,0,,,,0,,
2025-09-28 10:00:00,0.244,-0.168,0.016,0.071,0.136,6.9e-05,0.309,-0.022,-0.093,-0.199,-6.7e-05,0.039,0.046,0.043,3.8e-05,0.243049,0.3025,1e-06,-0.722,0.785,0.028,21.62,16.44,0.02417,0,0,0,,,,0,,,,0,,
2025-09-28 10:05:00,0.24,0.057,0.001,0.012,0.104,1.3e-05,0.264,-0.007,0.026,0.086,5.5e-05,0.056,0.054,0.03,6.6e-05,0.212521,0.298116,0.0,-0.505,1.513,0.044,21.68,16.4,0.02414,0,0,0,,,,0,,,,0,,
2025-09-28 10:10:00,0.321,0.094,-0.032,-0.032,-0.056,-9.2e-05,0.307,-0.018,-0.037,-0.068,-5.2e-05,0.057,0.049,0.019,5.8e-05,0.155236,0.229441,0.0,-0.083,1.045,0.014,21.76,16.29,0.02396,0,0,0,,,,0,,,,0,,
2025-09-28 10:15:00,0.174,-0.035,0.001,0.043,0.056,7.2e-05,0.37,-0.031,-0.053,0.008,-3.2e-05,0.037,0.043,0.007,5e-05,0.224676,0.318096,0.0,-0.238,1.437,0.064,21.87,16.5,0.02369,0,0,0,,,,0,,,,0,,
2025-09-28 10:20:00,0.471,0.055,-0.014,-0.007,-0.089,-6e-06,0.207,-0.007,0.017,0.024,2.8e-05,0.05,0.043,0.037,5.6e-05,0.138384,0.219961,0.0,0.392,1.052,0.003,21.85,16.39,0.02372,0,0,0,,,,0,,,,0,,
2025-09-28 10:25:00,0.179,0.012,-0.017,-0.021,-0.08,-4.7e-05,0.277,-0.016,0.027,0.013,4.1e-05,0.036,0.032,0.035,4.2e-05,0.1296,0.161604,0.0,0.865,1.186,-0.039,21.9,16.4,0.02348,0,0,0,,,,0,,,,0,,
2025-09-28 10:30:00,0.395,0.166,-0.014,-0.024,-0.173,-7.8e-05,0.852,-0.045,0.018,-0.067,-1.1e-05,0.065,0.068,0.058,9.6e-05,0.228484,0.323761,1e-06,0.497,1.171,0.046,22.25,16.88,0.02382,0,0,0,,,,0,,,,0,,
2025-09-28 10:35:00,0.54,-0.172,-0.021,0.033,-0.016,3.7e-05,0.553,-0.024,0.013,-0.027,3e-05,0.064,0.046,0.054,7e-05,0.205209,0.210681,1e-06,0.642,0.815,0.071,22.31,16.87,0.02377,0,0,0,,,,0,,,,0,,
2025-09-28 10:40:00,0.343,0.052,-0.004,0.115,0.112,0.000144,0.28,-0.008,0.024,-0.041,5.4e-05,0.042,0.035,0.028,4.8e-05,0.184041,0.278784,0.0,-0.258,1.16,0.028,22.29,17.05,0.02374,0,0,0,,,,0,,,,0,,
2025-09-28 10:45:00,0.346,-0.02,-0.01,-0.063,-0.113,-0.000115,0.111,0.001,0.0,0.006,7e-06,0.032,0.026,0.03,4.1e-05,0.119716,0.146689,0.0,0.95,0.772,-0.06,22.34,16.91,0.02357,0,0,0,,,,0,,,,0,,
2025-09-28 10:50:00,0.474,-0.091,-0.015,-0.016,-0.201,-5.6e-05,0.256,-0.022,-0.018,0.051,-1.2e-05,0.041,0.038,0.036,5.7e-05,0.148996,0.2601,0.0,1.086,0.845,-0.036,22.35,17.03,0.02362,0,0,0,,,,0,,,,0,,
2025-09-28 10:55:00,0.235,-0.021,-0.02,-0.043,-0.034,-5e-05,0.269,-0.032,-0.03,0.029,-4e-05,0.057,0.066,0.025,8.7e-05,0.265225,0.366025,1e-06,-0.24,1.321,0.052,22.68,17.7,0.02416,0,0,0,,,,0,,,,0,,
2025-09-28 11:00:00,0.498,-0.068,-0.011,-0.072,-0.166,-0.000109,0.394,-0.047,-0.149,-0.151,-0.000211,0.051,0.064,0.057,9.1e-05,0.288369,0.346921,1e-06,0.748,1.599,0.027,22.7,17.37,0.02424,0,0,0,,,,0,,,,0,,
2025-09-28 11:05:00,0.59,0.37,-0.031,-0.051,-0.14,-0.000123,0.938,-0.069,-0.117,-0.203,-0.000188,0.096,0.059,0.062,8.2e-05,0.182329,0.205209,0.0,1.39,1.252,0.006,22.62,17.32,0.02378,0,0,0,,,,0,,,,0,,
2025-09-28 11:10:00,0.32,-0.079,-0.005,0.048,-0.038,5.1e-05,0.574,0.013,-0.018,-0.067,-1.8e-05,0.064,0.064,0.013,9.2e-05,0.199809,0.327184,0.0,0.094,1.593,0.035,22.62,17.78,0.02375,0,0,0,,,,0,,,,0,,
2025-09-28 11:15:00,0.615,-0.162,-0.042,-0.071,-0.214,-6.7e-05,0.427,0.005,-0.031,0.019,-3.1e-05,0.068,0.054,0.042,6.8e-05,0.231361,0.327184,0.0,0.427,1.408,0.042,22.93,17.75,0.02423,0,0,0,,,,0,,,,0,,
2025-09-28 11:20:00,0.411,0.123,-0.021,-0.036,-0.05,-2.9e-05,0.298,-0.009,-0.031,-0.05,-2.9e-05,0.064,0.045,0.043,6.4e-05,0.136161,0.148225,0.0,1.098,1.208,-0.045,22.68,17.06,0.02371,0,0,0,,,,0,,,,0,,
2025-09-28 11:25:00,0.299,-0.26,-0.019,0.007,-0.182,2e-06,0.576,-0.019,-0.082,0.129,-9.7e-05,0.049,0.041,0.017,5.9e-05,0.164025,0.300304,0.0,0.409,1.714,0.008,22.78,17.4,0.02393,0,0,0,,,,0,,,,0,,
2025-09-28 11:30:00,0.936,-0.185,-0.024,0.037,-0.002,0.000188,0.653,-0.026,-0.075,-0.099,-0.000131,0.057,0.035,0.029,4.7e-05,0.107584,0.160801,0.0,-0.345,1.425,-0.028,22.75,17.32,0.02368,0,0,0,,,,0,,,,0,,
2025-09-28 11:35:00,0.689,-0.524,-0.017,0.089,0.31,9.8e-05,0.778,0.022,-0.004,-0.302,5.8e-05,0.055,0.047,0.013,6.2e-05,0.184041,0.3136,0.0,-0.881,1.19,-0.032,22.69,17.78,0.02353,0,0,0,,,,0,,,,0,,
2025-09-28 11:40:00,0.145,0.007,0.001,-0.011,-0.118,-3.1e-05,0.178,-0.02,-0.036,-0.026,-7e-05,0.054,0.049,0.033,6.5e-05,0.170569,0.304704,0.0,0.331,1.791,-0.036,22.88,18.01,0.02343,0,0,0,,,,0,,,,0,,
2025-09-28 11:45:00,0.407,-0.014,-0.02,0.026,-0.237,-2.2e-05,0.288,-0.005,-0.024,-0.044,-2.9e-05,0.05,0.047,0.027,7.2e-05,0.203401,0.49,0.0,0.536,1.409,-0.042,23.01,18.14,0.02371,0,0,0,,,,0,,,,0,,
2025-09-28 11:50:00,0.335,-0.061,-0.013,0.041,-0.174,6.8e-05,0.359,-0.011,-0.076,-0.052,-9.3e-05,0.05,0.049,0.025,7.7e-05,0.2601,0.401956,1e-06,0.364,1.758,0.008,23.22,18.43,0.02367,0,0,0,,,,0,,,,0,,
2025-09-28 11:55:00,0.504,0.163,0.006,-0.017,-0.246,-4e-05,0.349,-0.033,-0.085,-0.101,-0.000127,0.061,0.045,0.015,6.9e-05,0.167281,0.395641,0.0,0.354,1.775,-0.036,23.03,18.27,0.02342,0,0,0,,,,0,,,,0,,
2025-09-28 12:00:00,0.523,-0.087,-0.03,-0.033,-0.276,-0.000148,0.266,-0.017,-0.001,0.07,5.6e-05,0.057,0.038,0.034,6e-05,0.135424,0.354025,0.0,0.676,1.626,-0.007,22.98,17.89,0.02331,0,0,0,,,,0,,,,0,,
2025-09-28 12:05:00,0.582,-0.219,-0.031,-0.012,-0.028,-5.5e-05,0.517,-0.006,-0.027,0.026,3.6e-05,0.045,0.038,0.02,5.8e-05,0.157609,0.318096,0.0,-0.065,1.47,0.029,23.1,17.81,0.02336,0,0,0,,,,0,,,,0,,
2025-09-28 12:10:00,0.883,0.082,-0.011,0.048,0.106,2.5e-05,0.533,-0.017,0.026,0.096,6.7e-05,0.072,0.045,0.01,7e-05,0.148225,0.339889,0.0,-0.55,2.11,0.0,22.98,17.75,0.02344,0,0,0,,,,0,,,,0,,
2025-09-28 12:15:00,0.28,0.121,0.021,0.092,0.109,0.000123,0.259,0.012,0.009,0.006,-2.4e-05,0.037,0.049,0.002,7e-05,0.194481,0.380689,1e-06,-0.61,1.252,0.059,23.11,18.16,0.02357,0,0,0,,,,0,,,,0,,
2025-09-28 12:20:00,0.089,-0.038,-0.008,-0.017,-0.021,-2.2e-05,0.393,-0.016,-0.081,-0.142,-0.00014,0.045,0.047,0.051,8.4e-05,0.145161,0.189225,1e-06,0.79,0.741,0.037,23.18,18.08,0.02345,0,0,0,,,,0,,,,0,,
2025-09-28 12:25:00,0.085,-0.01,-0.006,-0.024,-0.047,-3.6e-05,0.203,-0.022,0.011,-0.017,1.1e-05,0.039,0.052,0.057,8.2e-05,0.234256,0.239121,1e-06,0.921,0.346,0.01,23.48,18.48,0.02395,0,0,0,,,,0,,,,0,,
2025-09-28 12:30:00,0.335,0.021,-0.025,-0.08,-0.126,-0.000149,0.505,-0.003,0.008,-0.017,3.9e-05,0.058,0.054,0.045,8.6e-05,0.170569,0.188356,1e-06,0.83,1.29,-0.033,23.21,18.17,0.02323,0,0,0,,,,0,,,,0,,
2025-09-28 12:35:00,0.254,0.053,-0.032,-0.013,-0.155,-2.5e-05,0.616,-0.035,-0.079,-0.129,-0.000111,0.064,0.044,0.057,7.2e-05,0.148225,0.285156,0.0,0.565,1.507,-0.008,23.4,18.41,0.02361,0,0,0,,,,0,,,,0,,
2025-09-28 12:40:00,0.201,0.059,-0.014,-0.004,-0.064,3e-06,0.372,-0.002,-0.008,-0.095,9e-06,0.049,0.045,0.042,7.6e-05,0.1681,0.181476,1e-06,1.181,0.745,-0.04,23.3,18.31,0.02349,0,0,0,,,,0,,,,0,,
2025-09-28 12:45:00,0.349,-0.14,-0.028,-0.034,-0.134,-2.7e-05,0.841,-0.035,0.047,0.21,-2.8e-05,0.08,0.05,0.007,7.2e-05,0.158404,0.345744,0.0,0.051,1.12,-0.003,23.38,18.93,0.02331,0,0,0,,,,0,,,,0,,
2025-09-28 12:50:00,0.309,-0.073,0.001,0.043,-0.169,6.9e-05,0.326,-0.022,-0.031,0.075,-3.4e-05,0.049,0.043,0.018,7.1e-05,0.206116,0.379456,1e-06,0.599,1.492,0.005,23.48,18.75,0.02329,0,0,0,,,,0,,,,0,,
2025-09-28 12:55:00,0.151,-0.036,-0.001,0.025,0.018,3.1e-05,0.124,-0.027,-0.053,-0.031,-0.000103,0.037,0.032,0.028,6.8e-05,0.099856,0.171396,1e-06,0.393,1.403,0.035,23.47,18.14,0.02368,0,0,0,,,,0,,,,0,,
2025-09-28 13:00:00,0.276,0.007,-0.015,0.014,-0.024,-1.1e-05,0.173,-0.017,0.005,0.003,-6.6e-05,0.029,-0.002,-0.003,3.5e-05,0.010201,0.0361,0.0,0.205,1.538,0.032,23.02,17.39,0.02334,0,0,0,,,,0,,,,0,,
2025-09-28 13:05:00,0.071,0.032,-0.018,-0.016,-0.039,-5.6e-05,0.134,-0.013,-0.033,-0.091,-9.1e-05,0.024,0.007,0.019,4.4e-05,0.029584,0.113569,0.0,0.587,0.585,0.024,23.11,17.7,0.02328,0,0,0,,,,0,,,,0,,
2025-09-28 13:10:00,0.075,-0.026,-0.007,-0.002,-0.046,-5.9e-05,0.067,0.001,-0.015,-0.004,-1e-05,0.024,0.035,0.037,7.4e-05,0.118336,0.217156,1e-06,0.694,-0.335,-0.02,23.35,18.59,0.02351,0,0,0,,,,0,,,,0,,
2025-09-28 13:15:00,0.336,0.074,-0.002,0.0,-0.338,-1.9e-05,0.2,-0.003,-0.035,-0.195,-3.6e-05,0.035,0.024,0.033,4.6e-05,0.073984,0.732736,0.0,0.406,0.51,-0.064,23.43,18.59,0.0232,0,0,0,,,,0,,,,0,,
2025-09-28 13:20:00,0.18,-0.068,0.011,-0.013,-0.038,8.5e-05,0.128,-0.025,0.011,0.045,-9.1e-05,0.016,-0.003,-0.01,3.8e-05,0.006561,0.042436,0.0,0.0,1.039,0.043,23.21,17.62,0.02334,0,0,0,,,,0,,,,0,,
2025-09-28 13:25:00,0.186,-0.002,-0.016,-0.023,-0.129,-9.9e-05,0.245,-0.013,0.004,0.073,-9.8e-05,0.041,0.016,0.014,5.9e-05,0.050625,0.298116,0.0,0.766,1.299,-0.011,23.3,18.1,0.02314,0,0,0,,,,0,,,,0,,
2025-09-28 13:30:00,0.055,-0.02,-0.004,0.007,-0.018,1.1e-05,0.476,0.003,-0.009,0.086,-5.5e-05,0.028,0.014,0.015,3.6e-05,0.071289,0.143641,0.0,0.849,0.463,0.002,23.45,18.1,0.02351,0,0,0,,,,0,,,,0,,
2025-09-28 13:35:00,0.192,0.081,-0.016,-0.069,-0.228,-0.00013,0.183,-0.015,-0.052,-0.122,-8.4e-05,0.03,0.047,0.061,9.7e-05,0.167281,0.423801,1e-06,0.744,-0.037,-0.007,23.5,18.64,0.02349,0,0,0,,,,0,,,,0,,
2025-09-28 13:40:00,0.227,-0.034,0.042,0.038,-0.143,0.000159,0.082,-0.015,-0.035,0.007,-7.7e-05,0.045,0.044,0.024,9.5e-05,0.153664,0.269361,1e-06,0.545,-0.104,-0.065,23.62,19.09,0.02338,0,0,0,,,,0,,,,0,,
2025-09-28 13:45:00,0.103,-0.065,0.003,0.002,0.02,4.3e-05,0.263,-0.022,0.003,0.06,-3.3e-05,0.037,0.039,0.011,6.5e-05,0.131044,0.318096,0.0,-0.16,0.039,-0.057,23.63,19.48,0.02313,0,0,0,,,,0,,,,0,,
2025-09-28 13:50:00,1.702,0.087,-0.067,-0.091,-0.425,-0.000189,0.565,-0.03,-0.032,-0.08,3e-05,0.076,0.019,0.023,5.8e-05,0.098596,0.417316,0.0,0.253,1.43,-0.058,23.67,18.37,0.02307,0,0,0,,,,0,,,,0,,
2025-09-28 13:55:00,0.132,0.052,-0.019,-0.004,-0.025,-4.5e-05,0.19,-0.03,0.008,0.001,-0.000137,0.035,-0.008,-0.009,3.9e-05,0.025921,0.045369,0.0,0.246,1.68,0.036,23.24,17.68,0.02313,0,0,0,,,,0,,,,0,,
2025-09-28 14:00:00,0.093,-0.065,-0.004,0.007,0.0,-2.8e-05,0.198,-0.004,-0.008,-0.017,5.6e-05,0.014,-0.004,-0.003,1.5e-05,0.0121,0.015625,0.0,0.557,1.015,-0.002,23.29,17.67,0.02279,0,0,0,,,,0,,,,0,,
2025-09-28 14:05:00,0.053,-0.002,-0.001,-0.04,-0.112,-3e-05,0.041,0.0,0.01,0.007,-7.2e-05,0.012,0.015,0.017,3.5e-05,0.143641,0.4096,1e-06,0.572,0.333,0.011,23.56,18.68,0.02323,0,0,0,,,,0,,,,0,,
2025-09-28 14:10:00,0.349,0.045,-0.011,0.002,-0.33,-2e-06,0.199,0.004,0.0,-0.035,0.000129,0.036,0.03,0.003,7.2e-05,0.082369,0.894916,1e-06,0.36,0.474,0.006,23.82,19.62,0.0227,0,0,0,,,,0,,,,0,,
2025-09-28 14:15:00,0.281,-0.016,-0.015,-0.009,-0.057,-3e-06,0.182,-0.01,-0.017,-0.033,-3.6e-05,0.047,0.016,0.019,6e-05,0.036481,0.0484,0.0,1.113,1.304,-0.006,23.84,18.81,0.02234,0,0,0,,,,0,,,,0,,
2025-09-28 14:20:00,0.304,-0.137,-0.004,0.014,-0.156,1.4e-05,0.235,-0.028,-0.048,-0.011,-0.000114,0.03,0.027,0.021,8.6e-05,0.076729,0.337561,1e-06,0.532,0.911,0.017,23.9,19.24,0.02263,0,0,0,,,,0,,,,0,,
2025-09-28 14:25:00,1.097,-0.263,-0.028,0.028,-0.599,-3.7e-05,0.291,-0.001,-0.005,0.118,1.4e-05,0.053,0.012,0.015,6.3e-05,0.0361,0.595984,1e-06,0.949,0.861,-0.059,23.88,19.25,0.02256,0,0,0,,,,0,,,,0,,
2025-09-28 14:30:00,0.13,0.032,-0.021,-0.03,-0.051,-0.000114,0.134,-0.018,-0.014,-0.02,-9.7e-05,0.033,0.013,0.019,6.3e-05,0.042025,0.048841,1e-06,1.218,0.15,-0.019,24.0,18.9,0.02327,0,0,0,,,,0,,,,0,,
2025-09-28 14:35:00,0.194,-0.041,-0.01,-0.011,-0.072,-0.000136,0.051,-0.003,0.003,-0.034,2.1e-05,0.015,0.01,0.019,6.7e-05,0.034596,0.204304,1e-06,0.69,0.267,0.008,23.86,18.69,0.02298,0,0,0,,,,0,,,,0,,
2025-09-28 14:40:00,0.074,0.031,-0.011,-0.007,-0.067,-7.3e-05,0.208,0.0,-0.006,-0.048,-0.000101,0.031,0.007,0.013,4.4e-05,0.017161,0.151321,1e-06,0.335,1.062,-0.013,23.79,18.77,0.02301,0,0,0,,,,0,,,,0,,
2025-09-28 14:45:00,0.224,-0.045,-0.013,-0.025,-0.084,-5.3e-05,0.222,-0.011,0.0,0.036,-6e-06,0.032,0.002,0.004,3.7e-05,0.015129,0.077284,0.0,1.312,0.498,0.007,23.77,18.36,0.02266,0,0,0,,,,0,,,,0,,
2025-09-28 14:50:00,0.079,0.047,-0.006,0.029,0.031,-6.4e-05,0.132,-0.007,0.032,0.031,-6.1e-05,0.016,-0.009,-0.007,2e-05,0.047524,0.055696,0.0,1.082,0.515,-0.004,23.52,17.84,0.0226,0,0,0,,,,0,,,,0,,
2025-09-28 14:55:00,0.089,0.021,-0.005,-0.044,-0.012,1.1e-05,0.035,-0.001,-0.033,-0.021,3.7e-05,0.002,0.001,0.0,1e-06,0.099856,0.057121,0.0,0.523,0.11,-0.003,23.68,17.85,0.02235,0,0,0,,,,0,,,,0,,
2025-09-28 15:00:00,0.012,0.0,-0.002,-0.008,-0.021,2.3e-05,0.007,0.0,-0.013,-0.017,3e-05,0.002,0.002,0.002,-4e-06,0.065025,0.116281,0.0,0.018,0.381,-0.001,23.45,17.88,0.02259,0,0,0,,,,0,,,,0,,
2025-09-28 15:05:00,0.025,-0.011,0.0,-0.022,-0.026,4.5e-05,0.023,-0.002,0.03,0.029,-8.1e-05,0.003,0.0,0.002,6e-06,0.239121,0.286225,1e-06,0.413,0.319,0.014,22.47,16.62,0.02424,0,0,0,,,,0,,,,0,,
2025-09-28 15:10:00,0.013,-0.002,0.0,-0.023,-0.029,4.8e-05,0.018,0.0,-0.009,-0.014,2.1e-05,0.002,0.001,0.002,-2e-06,0.194481,0.238144,1e-06,0.396,0.459,-0.01,22.64,16.84,0.02335,0,0,0,,,,0,,,,0,,
2025-09-28 15:15:00,0.043,0.02,0.0,0.068,0.072,-0.000181,0.023,0.002,0.019,0.028,-8.6e-05,0.004,-0.003,0.002,5e-06,0.162409,0.1936,1e-06,-0.122,0.16,0.006,22.35,16.59,0.02441,0,0,0,,,,0,,,,0,,
2025-09-28 15:20:00,0.005,0.004,-0.001,0.012,0.012,-2.1e-05,0.023,-0.001,0.004,0.012,-2.2e-05,0.001,0.0,-0.001,1e-06,0.087025,0.064516,0.0,-0.186,0.531,-0.011,22.06,16.28,0.02453,0,0,0,,,,0,,,,0,,
2025-09-28 15:25:00,0.019,0.016,-0.001,0.005,0.006,-9e-06,0.04,0.0,-0.009,-0.013,-5e-06,0.003,-0.001,0.0,-2e-06,0.052441,0.044944,0.0,-0.23,0.383,0.005,22.52,16.71,0.02377,0,0,0,,,,0,,,,0,,
2025-09-28 15:30:00,0.015,0.0,0.004,-0.002,0.006,0.0,0.026,-0.002,-0.025,-0.015,4.9e-05,0.003,0.002,0.005,-8e-06,0.065536,0.039204,0.0,-0.241,-0.068,0.007,22.47,16.62,0.02431,0,0,0,,,,0,,,,0,,
2025-09-28 15:35:00,0.058,0.024,-0.004,-0.045,-0.063,4.6e-05,0.05,-0.001,-0.024,-0.055,4.1e-05,0.004,0.0,0.005,0.0,0.0784,0.130321,0.0,0.357,-0.105,0.022,21.76,16.17,0.02503,0,0,0,,,,0,,,,0,,
2025-09-28 15:40:00,0.015,-0.008,0.001,-0.022,,-1.1e-05,0.014,0.001,0.022,,2.3e-05,0.002,0.001,,7e-06,0.0529,,0.0,0.18,-0.29,0.007,22.15,,0.02532,0,0,0,,,,0,,,,0,,
2025-09-28 15:45:00,0.004,-0.005,0.0,0.001,,1e-06,0.041,-0.001,-0.011,,-4.9e-05,0.003,0.002,,1.5e-05,0.010609,,0.0,0.061,0.294,0.006,22.35,,0.0255,0,0,0,,,,0,,,,0,,
2025-09-28 15:50:00,0.004,0.001,-0.001,0.0,0.057,1.6e-05,0.004,0.0,-0.007,0.007,-9e-06,0.001,-0.001,-0.016,-3e-06,0.021316,1.054729,0.0,-0.112,0.274,-0.008,22.51,18.54,0.02522,0,0,0,,,,0,,,,0,,
2025-09-28 15:55:00,0.002,0.0,0.001,0.001,-0.009,1.2e-05,0.004,0.0,-0.004,0.012,1.3e-05,0.002,0.001,-0.018,1.2e-05,0.010201,0.529984,0.0,-0.013,0.166,0.006,22.88,19.2,0.02559,0,0,0,,,,0,,,,0,,
2025-09-28 16:00:00,0.002,0.001,0.0,0.0,0.006,1.8e-05,0.001,0.0,0.0,0.005,8e-06,0.0,0.0,-0.002,4e-06,0.0064,0.275625,0.0,-0.037,0.128,-0.003,22.99,18.76,0.02594,0,0,0,,,,0,,,,0,,
2025-09-28 16:05:00,0.003,0.001,0.0,-0.004,0.012,3.3e-05,0.001,0.0,-0.003,0.004,1.6e-05,0.0,0.0,-0.001,3e-06,0.013456,0.072361,1e-06,-0.085,0.14,0.029,23.14,17.79,0.02531,0,0,0,,,,0,,,,0,,
2025-09-28 16:10:00,0.009,-0.004,0.0,-0.007,-0.007,3.4e-05,0.004,0.001,0.0,0.001,-1.1e-05,0.002,-0.001,-0.001,2e-06,0.042436,0.103041,1e-06,-0.043,0.272,-0.016,22.85,17.96,0.02652,0,0,0,,,,0,,,,0,,
2025-09-28 16:15:00,0.021,0.005,0.001,-0.024,-0.069,2e-05,0.003,0.0,-0.007,-0.022,-9e-06,0.0,0.0,0.001,-4e-06,0.041209,0.335241,1e-06,0.223,0.395,0.007,22.6,17.11,0.02628,0,0,0,,,,0,,,,0,,
2025-09-28 16:20:00,0.003,0.002,0.0,0.003,0.003,-2.2e-05,0.006,-0.001,0.006,0.007,-5.9e-05,0.0,0.0,0.0,1.2e-05,0.012769,0.028561,1e-06,0.327,0.306,0.003,22.0,16.28,0.02529,0,0,0,,,,0,,,,0,,
2025-09-28 16:25:00,0.031,0.027,-0.003,0.009,0.012,-0.000127,0.036,-0.005,0.005,0.008,-0.000151,0.006,0.003,0.005,3.6e-05,0.036481,0.044521,1e-06,0.102,0.2,0.008,21.62,15.86,0.02531,0,0,0,,,,0,,,,0,,
2025-09-28 16:30:00,0.012,0.011,0.0,0.006,0.009,-2.1e-05,0.046,-0.001,0.027,0.029,-6.1e-05,0.002,-0.001,0.0,2e-06,0.027889,0.029929,0.0,0.246,0.12,0.005,21.31,15.52,0.02467,0,0,0,,,,0,,,,0,,
2025-09-28 16:35:00,0.012,0.006,-0.001,-0.001,-0.007,0.0,0.005,-0.001,-0.001,-0.005,1e-06,0.001,0.0,0.001,0.0,0.005041,0.010816,0.0,0.132,0.091,0.003,21.16,15.26,0.02474,0,0,0,,,,0,,,,0,,
2025-09-28 16:40:00,0.011,-0.003,0.001,0.009,0.012,-1.3e-05,0.007,-0.001,-0.004,-0.011,6e-06,0.001,0.001,0.001,-2e-06,0.023104,0.0441,1e-06,-0.086,0.122,0.012,21.31,15.67,0.02455,0,0,0,,,,0,,,,0,,
2025-09-28 16:45:00,0.004,0.0,-0.001,-0.004,-0.007,8e-06,0.009,0.0,0.013,0.009,-1.7e-05,0.0,0.001,0.002,-3e-06,0.038416,0.0225,0.0,0.031,0.167,-0.001,21.55,15.8,0.02407,0,0,0,,,,0,,,,0,,
2025-09-28 16:50:00,0.003,0.003,0.0,-0.008,-0.01,4e-06,0.005,0.0,-0.006,-0.008,2e-06,0.001,0.002,0.004,-2e-06,0.085849,0.134689,0.0,0.08,0.082,0.013,20.95,14.95,0.02447,0,0,0,,,,0,,,,0,,
2025-09-28 16:55:00,0.002,0.0,0.0,0.002,0.003,-2e-06,0.002,0.0,-0.004,-0.003,5e-06,0.0,-0.002,-0.001,1e-06,0.080089,0.076729,0.0,0.21,0.087,0.006,20.72,14.63,0.02426,0,0,0,,,,0,,,,0,,
2025-09-28 17:00:00,0.004,-0.002,0.0,0.001,0.002,3e-06,0.002,0.0,-0.002,-0.003,-2e-06,0.0,0.0,0.0,0.0,0.009025,0.012996,0.0,0.216,0.11,0.01,20.11,13.98,0.02438,0,0,0,,,,0,,,,0,,
2025-09-28 17:05:00,0.005,0.002,-0.001,-0.007,-0.004,3e-06,0.003,0.0,-0.003,-0.002,1e-06,0.001,0.002,0.001,-1e-06,0.0289,0.036481,0.0,0.022,-0.002,0.012,20.12,13.86,0.024,0,0,0,,,,0,,,,0,,
