Time(UTC),uu,uv,uw,uTs,uTc1,uH2O,vv,vw,vTs,vTc1,vH2O,ww,wTs,wTc1,wH2O,TsTs,Tc1Tc1,H2OH2O,u,v,w,Ts,Tc1,H2O,Uyp,WDy,WDyWDy,wgwg,wguy,wgTc2,uywg,uyTc2,Tc2Tc2,wg,Uy,Tc2,wdir_Y
2025-09-18 14:00:00,1.2978,0.1312,-0.1158,-0.0252,-0.0256,-0.000156,1.2032,-0.011,-0.0088,-0.0028,-1.6e-05,0.2222,0.0048,0.0104,4.6e-05,0.00679,0.00709,0.0,3.9132,0.1854,-0.0016,26.592,20.184,0.030504,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-18 14:30:00,1.359,-0.067833,-0.108833,0.019167,0.019833,-0.000166,0.875667,0.005167,-0.004833,-0.003167,3.4e-05,0.1995,-0.0095,0.0,3.8e-05,0.006861,0.004947,0.0,3.569667,-0.1685,0.004167,26.516667,20.091667,0.030303,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-18 15:00:00,1.219167,0.161,-0.073667,0.027,0.0265,-0.000108,1.370333,0.029667,-0.0095,-0.004,2e-05,0.204333,-0.0135,-0.003333,3.1e-05,0.010302,0.006453,0.0,3.571833,-0.197,-0.017667,26.51,20.081667,0.030135,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-18 15:30:00,1.026,-0.0375,-0.0855,0.029167,0.0275,-9e-05,1.064,0.018167,-0.010333,-0.007167,3.2e-05,0.195667,-0.016333,-0.004833,2.7e-05,0.012769,0.007744,0.0,3.0425,-0.755833,0.006667,26.506667,20.075,0.029917,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-18 16:00:00,0.704167,-0.0365,-0.0395,0.029,0.0285,-6.7e-05,0.624667,0.026167,-0.018333,-0.011833,3.2e-05,0.123,-0.0135,-0.0055,2.1e-05,0.013148,0.008742,0.0,2.619,-0.608333,-0.018167,26.491667,20.055,0.029887,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-18 16:30:00,0.821333,0.0905,-0.0545,0.029667,0.027833,-6.2e-05,0.7565,0.021833,-0.018167,-0.011667,2.5e-05,0.1235,-0.0145,-0.006333,1.9e-05,0.01517,0.010268,0.0,2.733167,-0.554833,-0.007667,26.496667,20.05,0.029848,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-18 17:00:00,0.6505,-0.0025,-0.045667,0.038333,0.0365,-5.1e-05,0.569833,0.02,-0.009667,-0.003667,8e-06,0.122333,-0.018,-0.008333,1.6e-05,0.019321,0.01199,0.0,2.524667,-0.771167,-0.014833,26.391667,19.926667,0.029832,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-18 17:30:00,0.679667,0.004667,-0.041833,0.045833,0.045,-4.8e-05,0.586667,0.024167,-0.0155,-0.011667,1.2e-05,0.096,-0.0165,-0.008667,1.2e-05,0.020544,0.012844,0.0,2.4215,-0.720667,-0.033,26.298333,19.818333,0.029923,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-18 18:00:00,0.373833,-0.064833,-0.031833,0.040167,0.038833,-3.4e-05,0.308333,0.0095,-0.019833,-0.018667,1.6e-05,0.077,-0.0165,-0.009333,1.1e-05,0.023613,0.015583,0.0,2.0955,-0.549833,-0.026667,26.128333,19.63,0.029973,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-18 18:30:00,0.581833,-0.028167,-0.048667,0.046833,0.0495,-5.1e-05,0.4745,0.019167,-0.0145,-0.0145,1.6e-05,0.091167,-0.016167,-0.009667,1.1e-05,0.019834,0.013533,0.0,2.324667,-0.562167,-0.0285,25.973333,19.471667,0.030053,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-18 19:00:00,1.159667,-0.129833,-0.102167,0.038667,0.043,-6.6e-05,1.0635,0.0585,-0.014333,-0.020333,2.8e-05,0.2195,-0.018667,-0.009833,1.6e-05,0.01575,0.008805,0.0,3.404333,-1.3755,-0.030333,25.708333,19.25,0.029643,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-18 19:30:00,0.886,0.020833,-0.0605,0.043,0.045167,-5.4e-05,0.7635,0.03,-0.000333,-0.007,1.2e-05,0.154833,-0.016,-0.008833,1.3e-05,0.015667,0.009312,0.0,2.927333,-1.232167,-0.0065,25.396667,18.968333,0.029152,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-18 20:00:00,0.652833,-0.105167,-0.060333,0.038833,0.039667,-4e-05,0.656333,0.029667,-0.0075,-0.017833,2e-05,0.112333,-0.013333,-0.009,1.2e-05,0.016427,0.010336,0.0,2.464,-0.965833,-0.017,25.2,18.78,0.028995,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-18 20:30:00,0.622167,-0.069833,-0.052667,0.038,0.037167,-3.7e-05,0.490333,0.017667,0.001,-0.0065,9e-06,0.098833,-0.0125,-0.0075,1e-05,0.017161,0.010851,0.0,2.404833,-0.753833,-0.015,25.146667,18.735,0.028883,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-18 21:00:00,0.425,-0.056667,-0.038,0.035,0.032333,-3.1e-05,0.376167,0.022667,-0.005,-0.01,1e-05,0.081833,-0.011833,-0.007333,9e-06,0.019044,0.012731,0.0,2.154333,-0.769167,-0.005,25.096667,18.685,0.0288,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-18 21:30:00,0.429167,-0.025167,-0.041,0.042167,0.039667,-3e-05,0.4155,0.011667,-0.005,-0.009667,1e-05,0.077,-0.0105,-0.006333,7e-06,0.019553,0.013148,0.0,2.072333,-0.524333,-0.02,24.991667,18.565,0.028957,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-18 22:00:00,0.243667,0.032333,-0.017,0.030333,0.023333,-9e-06,0.199833,0.0,0.001,-0.003,2e-06,0.0455,-0.0115,-0.006,4e-06,0.033367,0.019182,0.0,1.581,-0.279167,-0.015,24.685,18.238333,0.02915,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-18 22:30:00,0.391833,-0.024833,-0.037833,0.039833,0.032333,-2.9e-05,0.353333,0.007167,0.001833,-0.003833,3e-06,0.065167,-0.011667,-0.006167,8e-06,0.01827,0.009571,0.0,2.005,-0.022333,-0.015667,24.783333,18.306667,0.029407,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-18 23:00:00,0.5645,-0.008667,-0.034333,0.0355,0.033,-4.5e-05,0.535167,-0.007833,0.003333,0.000667,8e-06,0.0845,-0.011667,-0.0055,8e-06,0.017468,0.009867,0.0,2.591,-0.1055,-0.0195,24.808333,18.375,0.028923,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-18 23:30:00,0.434833,-0.035,-0.034167,0.041667,0.037333,-3.2e-05,0.378333,0.008333,-0.006667,-0.009,9e-06,0.079,-0.012333,-0.0075,8e-06,0.02245,0.013885,0.0,2.198,-0.383667,-0.011167,24.605,18.196667,0.028622,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 00:00:00,0.388333,-0.048333,-0.0285,0.0805,0.073333,-1.3e-05,0.301833,0.0155,-0.0255,-0.023667,6e-06,0.069667,-0.020833,-0.0125,3e-06,0.085069,0.053207,0.0,2.005,-0.148833,-0.007333,23.97,17.565,0.028378,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 00:30:00,0.174833,0.012333,-0.0175,0.064,0.0525,4e-06,0.149833,-0.001333,0.011667,0.010833,1e-06,0.040833,-0.020333,-0.012833,-3e-06,0.12215,0.068906,0.0,1.3365,0.023667,-0.0035,23.161667,16.778333,0.028018,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 01:00:00,0.187,0.029333,-0.014833,0.0655,0.059333,5e-06,0.137167,0.000833,0.023333,0.0215,2e-06,0.038167,-0.019,-0.010333,-3e-06,0.120756,0.069344,0.0,1.414,0.1275,-0.0185,22.66,16.293333,0.027698,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 01:30:00,0.246167,0.0435,-0.014,0.079667,0.077,8e-06,0.177,0.001167,0.030833,0.028333,4e-06,0.040833,-0.017833,-0.0105,-2e-06,0.1225,0.07636,0.0,1.406833,0.172167,-0.0085,22.488333,16.141667,0.027458,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 02:00:00,0.201167,0.027833,-0.014667,0.062,0.061167,6e-06,0.134167,-0.004167,0.015833,0.016333,1e-06,0.037833,-0.016333,-0.009333,-3e-06,0.10934,0.067427,0.0,1.164833,0.049833,-0.007667,22.201667,15.858333,0.027163,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 02:30:00,0.143667,0.0165,-0.013,0.0475,0.042667,7e-06,0.115333,-0.004333,0.003,0.004667,0.0,0.033667,-0.0175,-0.009667,-4e-06,0.125198,0.074711,0.0,1.072833,-0.106667,-0.003,21.883333,15.56,0.02689,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 03:00:00,0.172667,0.023333,-0.012333,0.039,0.039,5e-06,0.144,-0.0045,0.025333,0.024333,5e-06,0.032,-0.017167,-0.011,-4e-06,0.1156,0.071645,0.0,0.994833,0.0375,-0.0015,21.743333,15.43,0.026727,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 03:30:00,0.126167,0.008,-0.010667,0.031667,0.030333,5e-06,0.122667,-0.007167,0.0265,0.022333,6e-06,0.035667,-0.016833,-0.011,-3e-06,0.11742,0.073984,0.0,0.944333,0.0765,-0.010833,21.66,15.338333,0.026723,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 04:00:00,0.101,-0.0055,-0.009333,0.016833,0.024833,0.0,0.0905,-0.003167,0.0315,0.023667,1.1e-05,0.021667,-0.0095,-0.005167,-3e-06,0.144147,0.090902,0.0,0.325833,0.381333,0.012167,21.378333,14.995,0.026653,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 04:30:00,0.048,0.016,-0.0045,-0.009667,-0.006667,-9e-06,0.071167,0.000667,0.0455,0.0385,1.4e-05,0.01,-0.0065,-0.0015,-1e-06,0.23571,0.133103,0.0,-0.1255,0.644333,0.014833,20.411667,14.006667,0.026337,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 05:00:00,0.089,0.025167,-0.006,-0.001,-0.0005,-2e-06,0.049833,-0.002,0.008167,0.005167,-1e-06,0.010167,-0.0045,-0.001167,-2e-06,0.12924,0.05609,0.0,-0.3505,0.779333,0.010333,20.22,13.836667,0.025977,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 05:30:00,0.0515,0.0115,-0.0055,0.007,0.004,2e-06,0.050167,-0.002833,0.004833,0.001333,2e-06,0.014667,-0.004333,-0.002,-1e-06,0.035469,0.017205,0.0,-0.126333,0.762667,-0.007833,20.191667,13.765,0.026087,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 06:00:00,0.065,0.018167,-0.0055,0.014167,0.008,5e-06,0.06,-0.003333,0.004333,-0.000667,2e-06,0.0125,-0.004833,-0.001833,-2e-06,0.033185,0.014843,0.0,-0.190333,0.652833,-0.004167,20.105,13.758333,0.025837,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 06:30:00,0.089,0.005,-0.007333,0.011333,-0.005,-1e-06,0.1025,-0.003,0.002667,-0.007167,2e-06,0.023333,-0.006,-0.004333,-1e-06,0.026951,0.016002,0.0,0.148667,0.688667,-0.005167,20.483333,14.506667,0.02665,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 07:00:00,0.119833,-0.011333,-0.002833,0.002,-0.011,-4e-06,0.191333,-0.0155,-0.002833,0.001333,-2e-06,0.034333,0.0015,0.003833,6e-06,0.004807,0.009669,0.0,0.282667,0.808167,-0.010167,21.338333,15.25,0.027408,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 07:30:00,0.142667,0.019833,-0.012833,-0.003333,-0.016333,-1.6e-05,0.288833,-0.015,-0.012667,-0.020167,-2.3e-05,0.044667,0.004667,0.008333,1.2e-05,0.005903,0.012544,0.0,0.465167,1.184833,-0.001333,21.973333,15.751667,0.027867,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 08:00:00,0.186333,-0.051667,-0.019333,-0.009667,-0.028333,-2.7e-05,0.342167,-0.028667,-0.019833,-0.019667,-3.2e-05,0.051333,0.011833,0.016,2.4e-05,0.018952,0.032041,0.0,0.546833,1.386833,0.005667,22.645,16.485,0.028318,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 08:30:00,0.2865,0.025667,-0.025,-0.029,-0.071,-5.5e-05,0.325667,-0.029667,-0.031333,-0.060833,-5e-05,0.0605,0.017333,0.0205,3.3e-05,0.039138,0.071556,0.0,0.6285,1.9855,0.003833,23.425,17.336667,0.028563,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 09:00:00,0.337167,-0.030167,-0.024333,-0.026,-0.061333,-5.6e-05,0.474167,-0.0415,-0.068667,-0.0745,-0.0001,0.088167,0.033,0.034,4.7e-05,0.077006,0.090802,0.0,0.893333,2.0855,-0.006667,24.576667,18.645,0.029017,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 09:30:00,0.591833,-0.093333,-0.037333,-0.071167,-0.117833,-0.000122,0.923167,-0.052,-0.078167,-0.108333,-0.000118,0.109667,0.047833,0.048667,7.7e-05,0.108241,0.122034,0.0,1.2545,1.707333,-0.002167,25.776667,19.876667,0.028957,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 10:00:00,0.569,-0.142167,-0.035667,-0.035,-0.088333,-7.5e-05,0.861667,-0.0455,-0.0965,-0.099667,-0.000151,0.1175,0.0485,0.048667,8.4e-05,0.127568,0.120988,0.0,1.1995,1.842667,0.001,26.671667,20.766667,0.028958,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 10:30:00,0.736167,-0.051333,-0.047667,-0.039833,-0.125667,-9e-05,1.002333,-0.0905,-0.143833,-0.106167,-0.000208,0.15,0.06,0.051,0.000104,0.124844,0.120525,0.0,1.0365,2.502833,-0.001333,27.168333,21.248333,0.029087,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 11:00:00,0.953333,-0.164333,-0.048,-0.001167,-0.1185,-3.9e-05,1.022,-0.0835,-0.136,-0.086333,-0.000206,0.1585,0.051667,0.033167,8.9e-05,0.131769,0.144527,0.0,1.042333,2.614167,0.0185,27.683333,21.996667,0.029095,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 11:30:00,0.978,-0.197,-0.038167,-0.031333,-0.144,-9.4e-05,0.905167,-0.0755,-0.121667,-0.0955,-0.000201,0.1615,0.054667,0.0315,9.7e-05,0.124256,0.168373,0.0,0.6185,2.989333,0.023167,28.173333,22.485,0.029407,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 12:00:00,0.860333,-0.199667,-0.023667,-0.019667,-0.130167,-8.1e-05,1.258667,-0.088667,-0.163333,-0.094333,-0.000308,0.162333,0.048833,0.034,0.0001,0.097448,0.112113,1e-06,0.970667,2.827333,0.015667,28.585,22.831667,0.029705,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 12:30:00,0.810833,-0.049667,-0.037833,-0.039833,-0.1155,-0.000116,1.0085,-0.085333,-0.077667,-0.055333,-0.000195,0.153667,0.039333,0.025833,9e-05,0.05313,0.07812,0.0,1.109333,2.936667,-0.015167,28.896667,23.111667,0.02971,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 13:00:00,1.156,-0.2495,-0.048833,-0.045167,-0.157,-0.000125,1.230833,-0.078167,-0.084667,-0.079833,-0.000204,0.177833,0.037833,0.031167,9.6e-05,0.064093,0.095069,0.0,1.189,2.822667,-0.002,29.475,23.878333,0.02984,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 13:30:00,0.893167,-0.088,-0.047833,-0.049667,-0.200333,-0.000143,0.992333,-0.0845,-0.062667,-0.058833,-0.000134,0.165,0.037,0.032833,0.000103,0.054367,0.13653,0.0,0.952833,2.862833,-0.011833,29.838333,24.388333,0.029608,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 14:00:00,0.684167,-0.038667,-0.024167,-0.008,-0.133,-0.000137,0.700667,-0.046833,-0.050667,-0.032333,-0.00022,0.113333,0.0175,0.010167,9e-05,0.029412,0.108131,1e-06,0.824167,2.318833,0.019,30.351667,24.91,0.029455,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 14:30:00,0.909,-0.166,-0.047667,0.0035,-0.077167,-0.000151,0.930333,-0.0585,-0.0265,-0.038167,-0.000142,0.151333,0.003833,0.007333,9.1e-05,0.012581,0.041209,0.0,1.4195,1.986833,-0.003667,30.581667,25.166667,0.027903,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 15:00:00,0.405667,-0.076833,-0.028167,0.009833,-0.043,-7.9e-05,0.4915,-0.035,-0.016,-0.036333,-0.000131,0.0855,-0.002333,0.003,6.8e-05,0.010747,0.044803,1e-06,0.963,1.689167,-0.000167,30.546667,25.141667,0.028157,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 15:30:00,0.388667,-0.044667,-0.016167,0.012667,-0.088667,-8.2e-05,0.334,-0.022167,-0.004667,-0.003667,-7.2e-05,0.0685,-0.004833,-0.003667,5.8e-05,0.00813,0.097032,0.0,0.743167,1.6685,-0.006167,30.73,25.458333,0.028517,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 16:00:00,0.185833,-0.012,-0.012333,-0.001833,0.017333,-6e-06,0.225167,-0.0185,0.015833,0.033667,-0.000104,0.043167,-0.009,-0.040833,4.2e-05,0.01596,0.34594,0.0,-0.2795,1.772667,0.0175,30.701667,25.886667,0.028997,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 16:30:00,0.099833,0.001833,-0.000667,-0.006333,-0.006333,1.3e-05,0.138167,-0.007,0.025833,0.023,-7.1e-05,0.024167,-0.008333,-0.0275,2.4e-05,0.044451,0.258403,0.0,-0.131,1.203167,0.01,30.435,25.478333,0.029447,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 17:00:00,0.048167,0.0005,-0.0005,-0.0235,-0.014333,4.3e-05,0.081833,-0.004333,0.034833,0.041667,-6.8e-05,0.0095,-0.007167,-0.013833,8e-06,0.12122,0.273355,0.0,-0.205667,0.981333,0.0085,30.033333,24.643333,0.029858,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 17:30:00,0.0315,0.004167,0.001667,-0.060167,-0.054333,3.5e-05,0.044,0.0005,-0.015833,-0.021667,1.4e-05,0.005,-0.0045,-0.0025,2e-06,0.388337,0.351649,0.0,-0.578333,0.705833,0.0235,29.001667,22.903333,0.030255,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 18:00:00,0.033833,0.001333,-0.000833,-0.081167,-0.076167,1.6e-05,0.0375,0.0015,0.004,0.0065,1.3e-05,0.003167,0.001,0.005833,0.0,0.443556,0.352044,0.0,-0.200333,0.9765,0.027,26.635,20.021667,0.031053,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 18:30:00,0.059167,0.002167,-0.000333,-0.129,-0.096167,1.2e-05,0.026833,0.000833,0.032,0.025167,1.8e-05,0.0035,0.003667,0.009167,0.0,0.610221,0.394175,0.0,-0.098,0.613,0.014167,25.19,18.565,0.030313,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 19:00:00,0.056833,-0.003333,-0.000333,-0.1365,-0.12,2.4e-05,0.047167,-0.000333,0.021333,0.019667,1.2e-05,0.007,-0.0025,0.005,-0.0,0.673767,0.508607,0.0,-0.502167,1.0415,0.0375,26.103333,19.493333,0.029758,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 19:30:00,0.043667,-0.004333,-0.001,-0.094667,-0.075333,3.5e-05,0.028333,-0.001,0.016,0.009,-1.8e-05,0.005333,0.000333,0.007167,-0.0,0.42728,0.289085,0.0,-0.008667,0.605,0.007333,25.325,18.685,0.029387,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 20:00:00,0.0455,-0.006333,-0.001,-0.049167,-0.042833,1.8e-05,0.045167,-0.001333,0.033333,0.028167,-1.1e-05,0.0095,-0.005833,0.0045,-0.0,0.466717,0.32452,0.0,-0.146,0.901333,0.0005,25.43,18.756667,0.028543,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 20:30:00,0.0385,0.001167,-0.001167,-0.070333,-0.0575,0.0,0.033833,-0.000833,0.037333,0.0285,4e-06,0.007333,-0.0035,0.005667,0.0,0.583441,0.424887,0.0,-0.123667,0.760333,0.0045,24.836667,18.178333,0.028393,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 21:00:00,0.054833,0.007833,0.0,-0.031,-0.025833,-2e-06,0.037833,-0.000667,-0.000333,-0.004,1e-06,0.011667,-0.011,0.002,0.0,0.520562,0.339306,0.0,-0.117167,0.634333,-0.000167,24.65,18.026667,0.028185,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 21:30:00,0.066,0.003833,-0.001333,-0.082667,-0.081333,-8e-06,0.055167,-0.002167,0.022,0.012833,-1e-06,0.0145,-0.0145,-0.0035,-1e-06,0.56175,0.399003,0.0,-0.484333,0.913667,0.012333,24.703333,18.206667,0.027968,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 22:00:00,0.055667,0.016333,0.000833,-0.086167,-0.080167,2e-06,0.046833,0.000333,-0.023333,-0.024333,-3e-06,0.009333,-0.0095,-0.0005,0.0,0.501736,0.373117,0.0,-0.4145,0.862667,0.005333,24.15,17.648333,0.027865,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 22:30:00,0.033333,0.000333,-0.000667,-0.0265,-0.0305,8e-06,0.024667,-0.001333,-0.008833,-0.0065,2e-06,0.006333,-0.003667,0.002667,0.0,0.161068,0.094044,0.0,-0.1765,0.784833,-0.008,23.636667,16.986667,0.02773,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 23:00:00,0.0355,0.009333,-0.0025,-0.016167,-0.018833,2e-06,0.033167,-0.002833,0.002,-0.002667,1e-06,0.009333,-0.003833,0.002167,-1e-06,0.105733,0.080561,0.0,-0.169833,0.758833,-0.007667,23.74,17.2,0.027378,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-19 23:30:00,0.045167,0.007167,-0.003167,-0.008167,-0.014167,-0.0,0.051,-0.0005,0.009333,0.003,-2e-06,0.013167,-0.006667,0.000167,-0.0,0.101761,0.069169,0.0,-0.382,0.762167,-0.002667,23.611667,17.146667,0.027217,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-20 00:00:00,0.061167,0.001833,-0.0015,-0.022833,-0.030667,-3e-06,0.052667,0.001167,0.010167,0.004167,-2e-06,0.011,-0.006667,-0.001667,-0.0,0.162543,0.123552,0.0,-0.317833,0.733,0.002167,23.298333,16.848333,0.026982,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-20 00:30:00,0.048833,0.0025,-0.002667,-0.013167,-0.011167,2e-06,0.035333,-0.002333,-0.007333,-0.006,-0.0,0.009,-0.005,-0.001,0.0,0.07299,0.0507,0.0,-0.094333,0.7225,-0.016,22.99,16.508333,0.026903,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-20 01:00:00,0.048167,0.014167,-0.001667,-0.007833,-0.005167,0.0,0.051333,-0.001833,0.0015,0.002167,-2e-06,0.012333,-0.005,-0.001,-0.0,0.05913,0.044662,0.0,-0.082,0.6765,-0.008333,22.995,16.573333,0.026848,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-20 01:30:00,0.0415,-0.0,-0.002167,-0.002667,0.009167,1e-06,0.052333,-0.0035,-0.002833,-0.0055,0.0,0.009167,-0.003333,-0.000833,0.0,0.0504,0.037249,0.0,0.048833,0.802,-0.007333,22.716667,16.285,0.026865,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-20 02:00:00,0.220333,-0.193,-0.008833,0.011833,0.006833,1e-06,0.269,0.006167,-0.029833,-0.026333,-6e-06,0.010167,-0.0055,-0.001667,-0.0,0.165242,0.111333,0.0,-0.159333,0.462,0.015333,22.346667,15.993333,0.026795,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-20 02:30:00,0.176333,-0.120167,-0.005333,-0.023,-0.0345,-1e-05,0.155833,0.003833,0.041,0.0435,1.1e-05,0.011,-0.006167,-0.001333,0.0,0.194334,0.128881,0.0,-0.2935,0.7705,0.0055,21.943333,15.593333,0.026725,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-20 03:00:00,0.056,-0.022167,-0.004833,0.0025,0.001333,-2e-06,0.087333,-0.002833,0.018333,0.013833,0.0,0.013,-0.005667,-0.002,1e-06,0.062084,0.038481,0.0,-0.003833,0.787667,0.002167,21.976667,15.641667,0.026807,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-20 03:30:00,0.1025,-0.013167,0.001333,-0.016333,-0.019333,3e-06,0.083333,-0.0045,0.019333,0.016,-6e-06,0.014,-0.005,-0.001833,1e-06,0.046512,0.030218,0.0,-0.399,0.809333,0.003833,22.303333,15.96,0.026942,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-20 04:00:00,0.131833,0.0255,-0.008167,0.0045,0.0035,-6e-06,0.1575,-0.010167,0.019,0.0165,-1.1e-05,0.024167,-0.0065,-0.002667,3e-06,0.043264,0.025653,0.0,0.2225,0.982833,0.002167,22.35,16.036667,0.027138,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-20 04:30:00,0.062167,-0.007167,-0.002333,0.008333,0.008167,-4e-06,0.1165,-0.003333,-0.003,-0.008,0.0,0.0155,-0.0045,-0.001667,2e-06,0.032942,0.01703,0.0,-0.257667,0.796667,-0.004,22.598333,16.246667,0.027412,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-20 05:00:00,0.114,-0.008,0.001833,-0.037833,-0.033333,7e-06,0.131833,-0.002333,0.019333,0.017167,-3e-06,0.0185,-0.006167,-0.002667,1e-06,0.085167,0.055853,0.0,-0.867,0.758667,0.022333,22.768333,16.388333,0.027532,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-20 05:30:00,0.170667,-0.023667,-0.010333,-0.0055,-0.0025,1e-06,0.214333,-0.0025,0.016833,0.011833,-6e-06,0.045333,-0.011333,-0.0045,4e-06,0.056803,0.03246,0.0,-0.141833,1.217167,0.0205,22.78,16.406667,0.027593,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-20 06:00:00,0.141167,0.002833,-0.0035,0.0045,0.0045,-3e-06,0.187333,-0.014333,0.005,0.0015,-5e-06,0.033333,-0.007833,-0.002667,4e-06,0.03264,0.017733,0.0,-0.055,1.031,-0.000833,22.786667,16.426667,0.027707,0.0,0.0,0.0,,,,0.0,,,,0.0,,
2025-09-20 06:30:00,0.149667,0.052667,-0.001333,-0.004167,-0.000667,1e-06,0.204833,-0.000833,-0.001333,-0.0005,-5e-06,0.028833,-0.0065,-0.003167,5e-06,0.017468,0.009801,0.0,0.057833,0.566333,0.005333,22.845,16.506667,0.027872,0.0,0.0,0.0,,,,0.0,,,,0.0,,
