2025,261.8125,1930,0.697,-0.005,-0.05,0.046,0.049,-0.056,0.571,0.017,-0.014,-0.016,0.013,0.108,-0.018,-0.01,0.012,0.141,0.115,0.114,2.511,-0.67,-0.016,25.94,19.45,30.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,261.83333,2000,1.144,-0.118,-0.105,0.043,0.048,-0.064,1.049,0.058,-0.012,-0.017,0.032,0.219,-0.018,-0.01,0.016,0.128,0.098,0.117,3.313,-1.393,-0.033,25.65,19.19,29.55,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,261.85417,2030,0.831,-0.014,-0.058,0.043,0.045,-0.055,0.749,0.032,-0.003,-0.011,0.012,0.144,-0.015,-0.009,0.012,0.125,0.097,0.108,2.843,-1.179,-0.008,25.35,18.92,29.11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,261.875,2100,0.692,-0.076,-0.065,0.04,0.04,-0.042,0.612,0.028,-0.005,-0.014,0.017,0.116,-0.014,-0.009,0.012,0.127,0.1,0.102,2.508,-0.926,-0.022,25.19,18.78,28.97,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,261.89583,2130,0.57,-0.113,-0.052,0.035,0.034,-0.034,0.524,0.023,-0.004,-0.013,0.015,0.099,-0.013,-0.009,0.01,0.132,0.106,0.104,2.405,-0.865,-0.015,25.15,18.74,28.86,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,261.91667,2200,0.449,-0.04,-0.041,0.037,0.034,-0.031,0.368,0.02,0,-0.004,0.006,0.087,-0.011,-0.007,0.009,0.139,0.113,0.104,2.135,-0.665,-0.006,25.08,18.66,28.81,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,261.9375,2230,0.358,-0.016,-0.03,0.041,0.037,-0.026,0.345,0.008,-0.006,-0.01,0.009,0.061,-0.01,-0.006,0.006,0.153,0.125,0.088,1.938,-0.441,-0.02,24.93,18.5,28.99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,261.95833,2300,0.3,0.016,-0.022,0.031,0.024,-0.011,0.248,0.001,0,-0.005,0.004,0.051,-0.012,-0.006,0.005,0.167,0.125,0.071,1.666,-0.354,-0.017,24.69,18.25,29.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,261.97917,2330,0.431,0.009,-0.041,0.04,0.034,-0.036,0.373,0.004,0.003,-0.002,0,0.071,-0.012,-0.006,0.009,0.137,0.099,0.105,2.152,0.143,-0.016,24.81,18.33,29.37,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2025,262,0,0.527,-0.006,-0.032,0.037,0.033,-0.04,0.524,-0.007,0.006,0.003,0.006,0.079,-0.011,-0.006,0.008,0.134,0.103,0.111,2.504,-0.23,-0.019,24.78,18.35,28.85,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
