Time(UTC),batt_v_1,t_log_1,rh_1,rh_2,rh_3,rh_4,rh_5,t_1,t_2,t_3,t_4,t_5,wspd_1,wdir_1,wspd_2,wdir_2,wspd_3,wdir_3,wspd_4,wdir_4,wspd_5,wdir_5
2024-09-18 03:00:00,11.7953,12.02,94.0633,94.4567,94.6633,94.7733,95.4033,13.7437,13.7827,13.7583,13.6357,13.4423,1.169,17.1511,0.9719,11.1077,0.8844,14.918,0.902,14.3773,0.8169,15.691
2024-09-18 03:30:00,11.7873,12.0027,94.6933,95.0933,95.34,95.4333,96.02,13.653,13.682,13.675,13.535,13.3407,1.2803,19.4366,1.0754,10.1164,0.9713,14.1995,0.9619,13.5814,0.875,10.738
2024-09-18 04:00:00,11.7833,12.0747,94.1667,94.4433,94.6533,94.8033,95.4367,13.7703,13.8223,13.842,13.692,13.5413,2.1277,32.3729,1.8315,20.8475,1.6627,26.112,1.6401,24.4585,1.3663,21.7601
2024-09-18 04:30:00,11.7737,12.293,93.9767,94.24,94.38,94.49,95.0333,13.792,13.856,13.8663,13.748,13.615,2.1268,32.3724,1.9149,23.8489,1.7035,24.1809,1.6754,25.5357,1.4116,25.0767
2024-09-18 05:00:00,11.764,12.3883,94.1433,94.4467,94.62,94.7467,95.31,13.6803,13.732,13.7427,13.618,13.448,1.5915,38.3254,1.4088,26.7468,1.3067,35.0501,1.2818,35.3317,1.0902,34.6177
2024-09-18 05:30:00,11.7563,12.472,94.87,95.1067,95.2433,95.3633,95.8967,13.566,13.62,13.6773,13.5357,13.423,1.6765,38.3604,1.5001,32.2238,1.3552,35.9814,1.3313,37.3849,1.1438,33.1547
2024-09-18 06:00:00,11.7677,12.8007,95.8233,96.0433,96.1533,96.2533,96.65,13.5313,13.6143,13.684,13.5863,13.546,1.6288,54.3637,1.4892,49.1289,1.377,53.5785,1.2851,55.378,1.0717,53.5557
2024-09-18 06:30:00,11.8157,13.1823,96.4567,96.63,96.6767,96.72,97.0367,13.3703,13.4793,13.551,13.463,13.4447,2.5062,48.3697,2.2296,40.7282,2.0055,46.0941,1.8934,48.9034,1.6039,48.1144
2024-09-18 07:00:00,11.93,13.5023,96.8267,96.96,97.01,97.02,97.32,13.3923,13.51,13.589,13.511,13.5273,2.6957,56.69,2.3851,48.7192,2.2004,53.2023,2.0615,56.9665,1.7185,54.9446
2024-09-18 07:30:00,12.185,13.8657,96.24,96.2967,96.32,96.3633,96.6833,13.6303,13.7657,13.8633,13.8033,13.837,2.2688,48.5249,1.9959,40.3786,1.8106,43.2378,1.6834,48.742,1.3888,47.3238
2024-09-18 08:00:00,12.5607,14.393,94.8833,94.8567,94.8967,94.93,95.2833,13.9987,14.1383,14.2427,14.2117,14.3027,2.0589,50.2866,1.8402,42.5483,1.7283,46.9124,1.6575,50.729,1.3535,49.8027
2024-09-18 08:30:00,12.7817,15.0287,93.0533,93.03,93.06,93.1133,93.4533,14.386,14.5343,14.6517,14.616,14.7143,2.3254,40.1209,2.0726,30.8588,1.8184,37.0439,1.725,38.7554,1.3994,35.847
2024-09-18 09:00:00,13.2733,15.948,90.2433,90.15,90.1633,90.2333,90.39,14.9807,15.1467,15.2767,15.265,15.4307,2.3043,43.2285,2.0859,34.6866,1.8674,40.7854,1.793,45.4035,1.4813,41.9648
2024-09-18 09:30:00,13.6187,17.767,87.0133,86.75,86.6633,86.6567,86.52,15.743,15.943,16.1447,16.1727,16.469,2.766,41.2813,2.4117,32.6803,2.153,36.1414,2.056,40.3498,1.7686,37.5876
2024-09-18 10:00:00,13.6063,20.0973,83.784,83.6527,83.75,83.89,83.67,16.7057,16.9137,17.1193,17.189,17.5023,1.6342,47.1561,1.5011,40.7612,1.419,44.7401,1.3748,48.0354,1.2755,44.7802
2024-09-18 10:30:00,13.5983,22.1597,79.3317,79.215,79.2613,79.434,79.475,17.691,17.9023,18.1153,18.189,18.5633,2.2176,52.2506,2.0038,44.2324,1.8768,48.1745,1.7975,52.6154,1.5839,50.9118
2024-09-18 11:00:00,13.5903,23.1927,74.434,74.5117,74.7293,74.9923,75.3497,18.7383,18.9257,19.1203,19.1437,19.4637,2.342,61.941,2.1264,54.2967,1.9574,57.379,1.8404,61.0669,1.6068,59.2013
2024-09-18 11:30:00,13.3867,24.336,71.4567,71.469,71.6553,71.9483,72.3917,19.3193,19.5123,19.701,19.7573,20.0957,2.7547,49.6061,2.4021,44.5333,2.2039,47.4381,2.0833,52.3926,1.7762,50.293
2024-09-18 12:00:00,13.1837,25.9137,67.6053,67.7067,68.0387,68.4043,68.906,20.0203,20.2007,20.3337,20.3983,20.6723,2.8653,51.1272,2.5713,38.7327,2.3679,45.1763,2.2771,49.1371,1.9509,46.4184
2024-09-18 12:30:00,13.1777,27.269,68.2537,68.281,68.706,68.913,69.745,20.7483,20.9203,21.0397,21.1443,21.3843,2.242,51.2186,2.0571,45.121,1.928,50.0327,1.8302,53.4432,1.5565,52.3525
2024-09-18 13:00:00,13.1777,28.3523,65.468,65.6377,65.928,66.412,67.5297,21.2123,21.364,21.49,21.527,21.6577,2.7261,54.5693,2.4437,46.3609,2.2873,50.8781,2.1806,54.6405,1.8319,53.5275
2024-09-18 13:30:00,13.174,28.791,67.16,67.34,67.5893,67.9757,68.9513,21.3177,21.4617,21.6157,21.6313,21.7413,2.6682,42.3662,2.376,36.5863,2.2163,38.9547,2.1212,43.7242,1.7888,41.2811
2024-09-18 14:00:00,13.1787,28.971,62.493,62.7237,63.0943,63.671,65.0643,21.7243,21.8293,21.9377,21.9153,21.9467,3.2534,52.7264,2.9409,47.0712,2.7198,51.3875,2.5589,54.9662,2.1621,52.2547
2024-09-18 14:30:00,13.177,28.62,61.636,61.8757,62.1847,62.764,64.1307,22.0083,22.0913,22.195,22.1393,22.162,2.8483,56.9257,2.6072,50.3484,2.4389,54.0239,2.3082,58.493,1.9567,59.3962
2024-09-18 15:00:00,13.0193,28.141,63.8797,64.182,64.4157,64.8753,65.8537,21.741,21.8213,21.9137,21.849,21.8327,3.1099,48.3314,2.7301,39.7676,2.514,43.7866,2.3831,47.7276,1.9968,45.9787
2024-09-18 15:30:00,13.0537,27.3053,65.962,66.1773,66.3983,66.8243,67.856,21.6193,21.7003,21.7657,21.6927,21.6353,2.8281,46.7438,2.5156,36.5361,2.3102,39.7532,2.1697,45.416,1.8346,44.2099
2024-09-18 16:00:00,13.071,26.323,67.5007,67.7547,68.064,68.4973,69.484,21.4253,21.488,21.527,21.4417,21.3413,3.2336,43.3404,2.7889,35.9153,2.4811,39.0385,2.3154,41.3009,1.9167,41.4925
2024-09-18 16:30:00,13.09,25.103,69.057,69.3203,69.5863,70.012,71.204,21.1957,21.2397,21.269,21.1647,20.9747,2.9136,42.4083,2.5558,34.3256,2.337,37.7717,2.2253,41.3574,1.8537,40.9985
2024-09-18 17:00:00,13.0813,23.6227,70.8387,71.268,71.6487,72.069,73.2373,20.8853,20.895,20.8883,20.7623,20.5427,1.8807,33.9316,1.6486,28.5708,1.5094,33.032,1.4295,36.0934,1.1557,35.3265
2024-09-18 17:30:00,12.2453,21.9397,73.2347,73.714,74.1897,74.6977,76.0683,20.33,20.3193,20.279,20.1127,19.7987,1.916,41.4782,1.6828,31.1676,1.5105,35.1014,1.4005,39.7448,1.1486,39.342
2024-09-18 18:00:00,12.1223,20.0013,76.348,76.9753,77.5523,78.1,79.5117,19.6743,19.6357,19.5637,19.3533,19.0143,1.4182,29.4359,1.1451,16.9392,0.9898,15.3537,0.9513,20.5137,0.8082,21.8408
2024-09-18 18:30:00,12.0857,18.3247,78.3393,78.9153,79.4767,80.0263,81.5433,19.1563,19.117,19.047,18.832,18.47,1.6965,26.0594,1.4478,12.4064,1.3008,14.6321,1.2533,19.9514,1.0201,19.9176
2024-09-18 19:00:00,12.0623,17.2497,79.897,80.402,80.8253,81.3033,82.59,18.9073,18.8857,18.8477,18.648,18.352,2.1891,41.1739,1.9365,30.547,1.7335,32.9581,1.6436,36.2965,1.3411,35.0606
2024-09-18 19:30:00,12.0537,16.6787,81.12,81.6067,82.0367,82.4267,83.52,18.67,18.65,18.6057,18.4327,18.1767,2.3609,40.8237,2.034,30.5943,1.8269,35.452,1.7403,38.2431,1.4362,37.7939
2024-09-18 20:00:00,12.112,16.3383,81.36,81.7867,82.2033,82.5833,83.7333,18.5967,18.587,18.545,18.365,18.1023,2.2544,44.2438,1.992,35.7027,1.7984,35.7672,1.6961,39.9944,1.4049,40.058
2024-09-18 20:30:00,12.1047,16.0813,84.9733,85.4033,85.7833,86.14,87.1167,18.0723,18.0733,18.0477,17.8777,17.6387,2.279,40.0885,1.8979,30.4439,1.6856,31.697,1.6028,34.5188,1.2997,33.5933
2024-09-18 21:00:00,12.085,15.864,86.13,86.5433,87.0433,87.4667,88.66,17.91,17.8997,17.8447,17.659,17.382,2.2978,62.0636,1.9988,54.7691,1.8478,58.5289,1.725,63.0018,1.4073,61.6703
2024-09-18 21:30:00,12.0703,15.7673,85.2033,85.6633,86.09,86.5833,87.85,18.0707,18.0617,18.0103,17.8277,17.5337,2.5232,61.3092,2.1847,52.6432,2.0083,56.5107,1.8524,61.4023,1.5338,61.0441
2024-09-18 22:00:00,12.0577,15.6393,86.25,86.7267,87.2433,87.7633,89.0233,17.785,17.7717,17.6993,17.4993,17.1727,1.7762,69.181,1.499,61.6502,1.3637,65.6535,1.2485,68.9629,1.0294,67.4249
2024-09-18 22:30:00,12.0437,15.4417,85.8133,86.2533,86.79,87.36,88.7767,17.7053,17.6927,17.6333,17.431,17.0977,2.0316,64.6707,1.8515,55.3548,1.7161,59.254,1.5859,64.6676,1.2908,62.418
2024-09-18 23:00:00,12.032,15.311,86.21,86.72,87.25,87.8067,89.17,17.5623,17.5417,17.4763,17.2723,16.9433,2.1712,57.8937,1.9543,50.7028,1.8036,53.7403,1.6704,56.4359,1.3396,53.3803
2024-09-18 23:30:00,12.015,15.1683,87.43,88.1967,88.7933,89.3867,90.7067,17.2577,17.2017,17.1143,16.8967,16.5393,1.5371,53.8821,1.3121,47.4409,1.1849,49.9376,1.1061,52.1901,0.9408,52.0855
2024-09-19 00:00:00,11.9983,14.816,88.5033,89.18,89.8333,90.3933,91.7433,16.9703,16.916,16.8143,16.578,16.1967,1.3361,54.2648,1.1281,45.5611,0.9835,48.348,0.9044,50.1445,0.7759,49.1364
2024-09-19 00:30:00,11.989,14.4323,90.3333,91.07,91.71,92.2267,93.4667,16.5457,16.4787,16.3913,16.1427,15.7707,1.1115,27.743,0.9201,14.6262,0.8073,20.1517,0.7988,21.0138,0.7328,18.0381
2024-09-19 01:00:00,11.971,14.1197,91.5667,92.08,92.5,92.8333,93.8267,16.176,16.1593,16.123,15.9097,15.6223,1.2901,38.1052,1.0919,27.5757,0.9469,32.8,0.8964,36.2312,0.7955,33.0902
2024-09-19 01:30:00,11.953,13.8377,93.7067,94.2533,94.63,94.8633,95.5567,15.7083,15.6753,15.6317,15.438,15.1843,1.078,27.4663,0.8783,16.2794,0.7892,24.292,0.7742,28.1536,0.7276,27.216
2024-09-19 02:00:00,11.9323,13.526,94.9367,95.57,95.9633,96.2467,96.96,15.41,15.3637,15.299,15.087,14.7817,1.2222,40.4859,0.9942,28.2973,0.8781,32.9742,0.8321,32.473,0.7459,32.599
2024-09-19 02:30:00,11.9123,13.343,95.0667,95.51,95.8467,96.1167,96.8867,15.3637,15.3467,15.302,15.1133,14.8443,1.7542,51.0121,1.4957,42.9018,1.3683,50.0729,1.2851,52.6012,1.0253,50.6173
2024-09-19 03:00:00,11.8927,13.396,95.1167,95.4733,95.7,95.8867,96.5233,15.2983,15.3137,15.2853,15.1313,14.904,1.7914,44.3043,1.5549,39.6108,1.404,42.7125,1.3391,44.1976,1.0747,43.1453
2024-09-19 03:30:00,11.8753,13.4227,95.1067,95.51,95.7867,95.99,96.6433,15.2503,15.2587,15.247,15.0823,14.8697,2.1371,41.0972,1.7795,33.8203,1.6146,39.1294,1.5281,42.5374,1.2226,41.812
2024-09-19 04:00:00,11.8563,13.4743,95.5267,95.88,96.0867,96.2667,96.8267,15.1303,15.1507,15.1407,14.9763,14.7673,1.8877,43.5904,1.6967,33.5377,1.5308,38.3086,1.436,39.929,1.1577,39.3638
2024-09-19 04:30:00,11.8367,13.5237,96.4433,96.7467,96.9267,97.0567,97.5,14.9687,14.9947,15.021,14.854,14.712,2.2118,42.6034,1.9826,34.9144,1.769,38.563,1.6584,41.3861,1.3511,40.9496
2024-09-19 05:00:00,11.8223,13.602,97.07,97.3767,97.5033,97.5933,98.0033,14.902,14.942,14.9467,14.7987,14.6703,1.8365,38.3868,1.5667,27.9541,1.4245,34.8833,1.3611,37.1352,1.1146,35.6693
2024-09-19 05:30:00,11.8117,13.625,97.0833,97.4033,97.58,97.6833,98.05,14.8687,14.8993,14.867,14.7353,14.5333,1.5373,40.5812,1.3284,32.611,1.1719,36.4339,1.1098,36.7591,0.938,34.6953
2024-09-19 06:00:00,11.829,13.5467,97.6333,97.9267,98.0433,98.1033,98.47,14.7937,14.8293,14.8253,14.7253,14.558,1.6346,27.034,1.3951,18.3647,1.2483,23.552,1.2315,25.7513,1.0249,24.5806
2024-09-19 06:30:00,11.9,13.7157,97.97,98.1767,98.25,98.29,98.6033,14.8223,14.888,14.9197,14.8107,14.739,1.6222,33.9229,1.4112,26.4686,1.2805,30.991,1.2474,32.947,1.0196,31.2359
2024-09-19 07:00:00,12.073,14.188,97.45,97.5867,97.68,97.7,98.03,14.9097,15.0047,15.0783,15.0147,14.9977,2.0752,44.0713,1.7947,35.9094,1.617,41.1531,1.5088,43.3265,1.2161,41.9437
2024-09-19 07:30:00,12.3013,14.7457,97.7567,97.8533,97.8333,97.83,98.0367,14.822,14.9393,15.0353,14.9713,15.0063,1.9082,42.3408,1.6399,34.4308,1.4887,34.6607,1.4436,37.0365,1.174,37.3161
2024-09-19 08:00:00,12.4923,15.293,97.54,97.5667,97.5167,97.4867,97.6433,14.742,14.875,14.9813,14.9297,15.0007,2.6218,43.8462,2.3574,37.7981,2.1371,40.7879,2.0482,43.1234,1.715,40.8925
2024-09-19 08:30:00,12.6343,15.694,96.4833,96.4533,96.4767,96.4833,96.7533,14.9907,15.1227,15.2313,15.1967,15.2823,2.1442,45.9166,1.9336,36.4172,1.7908,39.7074,1.6926,44.7922,1.3764,42.7944
2024-09-19 09:00:00,12.756,16.2177,94.55,94.4933,94.5333,94.5367,94.8167,15.442,15.5747,15.69,15.6533,15.768,2.3773,51.0248,2.105,42.6132,1.9019,46.4448,1.793,49.836,1.4713,46.7593
2024-09-19 09:30:00,13.4987,17.1053,90.6,90.4333,90.51,90.6333,90.89,16.357,16.525,16.6713,16.673,16.8683,2.1808,39.4723,1.9924,33.5366,1.8422,37.4006,1.7546,40.88,1.5038,39.3528
2024-09-19 10:00:00,13.587,19.3987,83.4167,83.2567,83.4067,83.62,83.72,17.906,18.1037,18.276,18.312,18.615,2.3023,42.4104,2.0421,34.576,1.8992,38.9922,1.8198,42.0429,1.6359,40.0227
2024-09-19 10:30:00,13.5663,21.818,80.1453,80.0793,80.176,80.413,80.6783,18.8417,19.029,19.253,19.3027,19.6123,2.4981,50.3642,2.2601,44.9925,2.0637,49.0895,1.9528,52.7075,1.7372,48.9972
2024-09-19 11:00:00,13.565,23.381,79.8673,79.7063,79.709,79.7697,79.5857,19.2797,19.4813,19.6973,19.7543,20.1427,2.1142,21.2669,1.8884,12.578,1.7638,15.9051,1.7231,18.0187,1.4964,16.8125
2024-09-19 11:30:00,13.241,24.916,76.1223,76.146,76.2783,76.45,76.4243,19.9597,20.144,20.3203,20.406,20.7573,2.5116,44.9737,2.2342,36.0253,2.0452,38.6614,1.9465,43.2941,1.6775,41.0492
2024-09-19 12:00:00,13.0123,26.632,71.8147,71.807,72.142,72.385,72.801,20.6857,20.8763,21.006,21.0857,21.4007,2.6471,44.1835,2.3766,35.1172,2.2006,41.3951,2.0933,46.0785,1.7716,44.9223
2024-09-19 12:30:00,13.0507,28.065,67.908,67.8973,68.32,68.5483,69.4283,21.3543,21.525,21.648,21.7183,21.9363,2.609,45.1184,2.2732,36.1431,2.0976,40.9898,1.9648,47.1829,1.6423,45.4021
2024-09-19 13:00:00,13.052,29.0717,67.7507,67.8223,68.094,68.4297,69.4527,21.6663,21.795,21.9443,21.965,22.117,2.9862,42.5561,2.6915,35.4053,2.4824,41.0448,2.3442,44.3701,1.9859,42.2231
2024-09-19 13:30:00,13.0573,29.5087,65.9623,66.113,66.4553,66.9357,68.1977,22.0227,22.1433,22.279,22.2803,22.379,2.9243,49.1813,2.6203,41.9494,2.428,44.8144,2.2986,48.4919,1.9276,47.2675
2024-09-19 14:00:00,13.0247,29.7157,65.0313,65.2113,65.4877,65.8367,66.8967,22.3293,22.4423,22.5847,22.605,22.6677,2.2668,41.3518,2.0469,35.9859,1.8955,39.9883,1.8008,42.3638,1.5149,39.7334
2024-09-19 14:30:00,13.0217,29.746,64.887,65.1297,65.3227,65.7197,66.6873,22.2747,22.3637,22.487,22.4643,22.522,2.2882,40.6096,2.1251,33.5736,1.9617,35.6305,1.8884,36.5607,1.5961,36.4551
2024-09-19 15:00:00,13.054,29.152,66.4213,66.7023,67.0183,67.4727,68.5593,21.8733,21.966,22.055,22.0017,21.9957,2.7862,45.544,2.4877,39.453,2.2614,42.9419,2.1362,45.7736,1.7692,45.9104
2024-09-19 15:30:00,13.0677,28.015,67.9163,68.1437,68.4733,68.987,70.3397,21.6613,21.7233,21.8017,21.7273,21.6493,2.6268,49.5428,2.376,41.0896,2.183,46.5836,2.06,51.5368,1.7082,49.2079
2024-09-19 16:00:00,13.0897,26.6257,70.311,70.5543,70.8157,71.2523,72.3683,21.202,21.257,21.2813,21.2037,21.081,2.693,46.4651,2.3912,39.6525,2.1924,44.2451,2.053,47.0091,1.6906,46.7052
2024-09-19 16:30:00,13.1763,24.99,72.4103,72.7263,73.0387,73.465,74.621,20.58,20.6233,20.648,20.549,20.3733,2.7285,43.4499,2.3592,33.5154,2.1338,37.8872,2.0271,41.3647,1.6669,40.5293
2024-09-19 17:00:00,13.0397,23.1847,74.0223,74.3527,74.6917,75.1537,76.3657,19.8627,19.902,19.9137,19.756,19.5467,2.3611,41.2321,2.0452,34.2584,1.8518,38.0697,1.7544,42.9486,1.4243,40.2587
2024-09-19 17:30:00,12.3223,21.239,75.3513,75.7383,76.1577,76.6467,77.9537,19.3377,19.355,19.3337,19.161,18.8997,2.5722,41.6944,2.276,37.0347,2.0802,40.3151,1.975,43.6775,1.5972,40.6247
2024-09-19 18:00:00,12.2193,19.3397,76.839,77.3147,77.8623,78.518,80.0233,18.837,18.829,18.768,18.556,18.225,2.2033,58.5612,1.9709,51.2249,1.8119,54.4443,1.6769,57.5489,1.3788,55.804
2024-09-19 18:30:00,12.1853,17.792,78.7287,79.2743,79.774,80.4187,81.9777,18.2777,18.258,18.1933,17.975,17.6203,2.1998,59.5705,1.9313,51.2793,1.7856,55.509,1.6577,60.5736,1.3576,58.8119
2024-09-19 19:00:00,12.161,16.679,81.5697,82.0733,82.5233,83.1033,84.41,17.6323,17.6287,17.5827,17.3923,17.102,2.3868,61.3211,2.1131,55.1922,1.9513,59.2393,1.8076,64.3122,1.4802,62.4463
2024-09-19 19:30:00,12.1403,15.9343,83.7567,84.18,84.5467,85.0167,86.2033,17.124,17.1373,17.1137,16.951,16.6823,2.9073,66.218,2.5837,61.5895,2.4193,64.0361,2.2612,68.2968,1.8637,67.4112
2024-09-19 20:00:00,12.115,15.3927,85.2133,85.67,86.1067,86.62,87.8767,16.619,16.6167,16.5827,16.396,16.1303,2.8631,77.339,2.5524,68.6484,2.3553,71.9138,2.1972,76.4334,1.7762,75.7506
2024-09-19 20:30:00,12.0947,14.925,86.27,86.65,87.0833,87.6533,88.8933,16.294,16.312,16.281,16.068,15.8007,2.6954,78.8264,2.4746,71.7345,2.3481,75.5442,2.1867,80.0677,1.7849,79.0439
2024-09-19 21:00:00,12.0813,14.5833,87.1467,87.5333,87.97,88.4833,89.7167,16.1433,16.1483,16.1243,15.904,15.654,2.7873,74.3665,2.4859,65.1716,2.2936,68.7427,2.1251,71.7502,1.7544,70.4771
2024-09-19 21:30:00,12.064,14.3577,88.4333,88.8433,89.2467,89.7167,90.9433,15.9953,16.0027,15.9743,15.758,15.466,2.0691,71.3007,1.8707,63.2162,1.7244,66.9833,1.5985,70.2943,1.2801,66.8823
2024-09-19 22:00:00,12.0473,14.13,89.3167,89.72,90.1233,90.5767,91.82,15.9403,15.9397,15.9147,15.6937,15.4103,2.0469,64.142,1.8404,54.2405,1.7183,56.6832,1.5987,61.4552,1.2966,60.0054
2024-09-19 22:30:00,12.0357,14.057,89.4733,89.8833,90.2933,90.6967,91.81,16.0027,16.016,15.988,15.799,15.5353,2.1564,63.7701,1.8509,55.2274,1.7311,59.0966,1.6081,62.3601,1.2836,59.4131
2024-09-19 23:00:00,12.021,14.006,89.93,90.5267,90.9667,91.4433,92.5467,15.9833,15.956,15.9123,15.7033,15.4157,1.4763,55.6689,1.2598,50.3019,1.1098,55.5988,1.0264,57.8493,0.8639,55.829
2024-09-19 23:30:00,12.0067,13.9187,90.32,90.6867,91.0867,91.5133,92.6233,15.989,16.0133,15.9737,15.7807,15.5,1.7775,59.4915,1.5687,50.9063,1.4286,55.3448,1.3269,58.8139,1.0926,56.8645
2024-09-20 00:00:00,11.9877,13.8497,91.59,91.9833,92.2767,92.58,93.5167,15.7327,15.7343,15.706,15.5187,15.2613,1.585,61.8919,1.4099,55.4257,1.2945,58.7414,1.2202,60.9232,0.9994,58.3576
