Time(UTC),swd_1,swu_1,lwd_1,lwu_1,t_rad_1
2024-09-19 00:00:00,-1.4989,2.2468,310.793,370.9988,13.0427
2024-09-19 00:30:00,-1.5981,2.2192,309.7221,369.4428,12.6899
2024-09-19 01:00:00,-1.5325,2.3361,310.3384,371.0526,12.5981
2024-09-19 01:30:00,-1.4477,2.0101,314.0715,368.8537,12.337
2024-09-19 02:00:00,-1.3702,1.8035,328.3541,369.9416,12.3808
2024-09-19 02:30:00,-1.3333,1.9489,342.3881,372.6233,12.38
2024-09-19 03:00:00,-1.3754,2.0773,347.7537,372.0253,12.2469
2024-09-19 03:30:00,-1.3116,2.1112,350.6236,371.8271,12.1485
2024-09-19 04:00:00,-1.3027,1.9394,353.3069,371.525,12.0923
2024-09-19 04:30:00,-1.1124,1.6078,356.5062,372.6142,12.1254
2024-09-19 05:00:00,-0.8911,1.3591,360.8238,373.4658,12.2054
2024-09-19 05:30:00,0.6912,2.0097,356.2885,371.3654,12.0939
2024-09-19 06:00:00,13.7387,5.2094,357.9984,372.3183,11.9314
2024-09-19 06:30:00,35.2502,10.9097,363.7448,375.5461,12.1443
2024-09-19 07:00:00,57.6355,16.8207,369.2286,379.2046,12.3021
2024-09-19 07:30:00,80.7412,22.5884,372.2955,381.5474,12.4651
2024-09-19 08:00:00,103.7051,27.1752,368.4163,381.8252,12.7863
2024-09-19 08:30:00,142.8346,36.0228,368.4372,384.5747,13.237
2024-09-19 09:00:00,177.9008,42.2996,353.2906,385.6332,13.6996
2024-09-19 09:30:00,399.0433,90.8962,316.6237,393.4873,15.2075
2024-09-19 10:00:00,520.7772,118.2314,317.7446,404.0157,17.5429
2024-09-19 10:30:00,553.6539,124.2788,320.778,408.903,18.7068
2024-09-19 11:00:00,582.0563,128.8298,323.2771,414.4772,19.5828
2024-09-19 11:30:00,601.6627,133.137,324.1723,417.2808,20.1598
2024-09-19 12:00:00,604.0784,134.419,325.829,419.2137,20.6567
2024-09-19 12:30:00,595.943,133.3401,325.937,421.1417,21.2602
2024-09-19 13:00:00,573.8333,130.4057,325.2179,419.9004,21.4062
2024-09-19 13:30:00,537.1921,124.6805,326.7663,419.5853,21.5219
2024-09-19 14:00:00,485.9494,115.3014,328.2211,419.7475,21.9106
2024-09-19 14:30:00,422.3803,104.0848,328.4733,415.5827,21.5356
2024-09-19 15:00:00,354.993,91.9154,327.1457,410.4481,20.696
2024-09-19 15:30:00,283.6677,78.0312,324.3861,406.0455,20.009
2024-09-19 16:00:00,212.2409,63.2108,321.47,400.7867,19.0925
2024-09-19 16:30:00,147.6191,47.9961,318.8239,395.3136,18.052
2024-09-19 17:00:00,83.9544,27.8614,315.9881,389.6315,16.9433
2024-09-19 17:30:00,32.2592,10.9715,314.3151,384.438,15.7679
2024-09-19 18:00:00,4.254,3.2199,314.631,380.4623,14.9198
2024-09-19 18:30:00,-1.7021,1.7315,313.0538,377.39,14.2767
2024-09-19 19:00:00,-1.8758,1.7302,309.8686,376.0772,13.7494
2024-09-19 19:30:00,-1.7731,1.6469,307.3932,375.7452,13.4491
2024-09-19 20:00:00,-1.7853,1.6216,307.2876,373.8771,13.0161
2024-09-19 20:30:00,-1.7249,1.6467,308.241,372.9048,12.7337
2024-09-19 21:00:00,-1.5486,1.715,308.9792,372.4724,12.5472
2024-09-19 21:30:00,-1.6301,1.7729,311.1188,372.0559,12.5701
2024-09-19 22:00:00,-1.2625,1.996,314.1463,372.8745,12.5828
2024-09-19 22:30:00,-1.2735,1.8895,317.4699,375.0495,12.972
2024-09-19 23:00:00,-1.3064,1.9404,321.2275,373.4988,12.9129
2024-09-19 23:30:00,-1.2968,2.0242,316.0354,373.85,12.8306
2024-09-20 00:00:00,-1.5653,2.0193,312.4539,371.9853,12.5188
2024-09-20 00:30:00,-1.4561,2.1934,310.8068,371.3497,12.3934
2024-09-20 01:00:00,-1.6199,2.1256,311.0107,370.5562,12.3372
2024-09-20 01:30:00,-1.3182,1.9411,319.8792,370.5885,12.1596
2024-09-20 02:00:00,-1.3281,1.9367,316.7278,370.4524,12.1191
2024-09-20 02:30:00,-1.1596,1.9522,316.2855,369.332,11.9688
2024-09-20 03:00:00,-1.3226,2.0481,311.4834,367.6312,11.8436
2024-09-20 03:30:00,-1.1747,2.3317,312.9817,368.5139,11.8115
2024-09-20 04:00:00,-1.5985,2.2399,309.9243,368.578,11.9157
2024-09-20 04:30:00,-1.6465,2.1134,309.3526,368.9915,11.9967
2024-09-20 05:00:00,-1.6612,2.213,308.144,367.1682,11.7897
2024-09-20 05:30:00,0.9055,2.9672,307.2421,367.0884,11.6039
2024-09-20 06:00:00,20.3421,7.5442,304.6813,369.5561,11.8299
2024-09-20 06:30:00,68.6208,24.9806,304.1166,371.573,12.2313
2024-09-20 07:00:00,132.3767,44.0353,304.1671,374.3195,12.8604
2024-09-20 07:30:00,206.4012,62.2113,305.0969,378.3369,13.7507
2024-09-20 08:00:00,280.8062,77.449,309.7781,384.4949,14.9135
2024-09-20 08:30:00,351.3465,91.0156,308.0431,389.5103,15.9179
2024-09-20 09:00:00,420.6433,104.3464,309.7171,393.411,16.6057
2024-09-20 09:30:00,480.0243,115.5851,312.4347,398.5165,17.5539
2024-09-20 10:00:00,530.4547,124.2767,314.5078,403.5957,18.4601
2024-09-20 10:30:00,570.0975,131.1435,315.8418,407.1313,19.0831
2024-09-20 11:00:00,599.0011,135.7266,317.5547,412.4414,19.8634
2024-09-20 11:30:00,614.1929,138.8692,319.7061,413.8114,20.3604
2024-09-20 12:00:00,613.6587,138.4159,322.4104,416.997,20.8452
2024-09-20 12:30:00,603.9371,136.5665,324.1791,417.8135,21.2949
2024-09-20 13:00:00,578.4538,132.5301,324.3687,418.039,21.4764
2024-09-20 13:30:00,544.9153,126.6021,324.6032,417.713,21.7183
2024-09-20 14:00:00,498.1526,118.3466,324.2038,416.6098,21.8059
2024-09-20 14:30:00,439.9103,107.8581,322.8221,412.8315,21.5918
2024-09-20 15:00:00,377.7469,96.6507,322.605,408.7655,21.1785
2024-09-20 15:30:00,304.003,82.5729,322.6948,405.2762,20.8244
2024-09-20 16:00:00,230.6427,68.4,322.2106,400.6503,20.2704
2024-09-20 16:30:00,156.9072,52.0173,321.3728,396.2123,19.5135
2024-09-20 17:00:00,85.7262,29.2264,319.9342,391.3026,18.5979
2024-09-20 17:30:00,31.5014,10.5521,317.711,385.2776,17.418
2024-09-20 18:00:00,2.792,2.6202,316.3367,378.2852,16.0929
2024-09-20 18:30:00,-1.6942,1.7507,317.0456,376.9812,15.5293
2024-09-20 19:00:00,-1.569,1.7836,317.5348,377.4042,15.1839
2024-09-20 19:30:00,-1.5186,1.8405,317.7611,377.8617,15.1069
2024-09-20 20:00:00,-1.713,1.7676,316.8417,374.9635,14.6048
2024-09-20 20:30:00,-1.4114,1.8816,316.0465,375.6849,14.364
2024-09-20 21:00:00,-1.5925,1.8042,314.0678,373.7942,13.9864
2024-09-20 21:30:00,-1.5604,1.7515,313.9257,373.0914,13.6884
2024-09-20 22:00:00,-1.4661,1.8655,314.4583,370.6296,13.3623
2024-09-20 22:30:00,-1.3742,1.8906,313.9251,369.8498,13.1867
2024-09-20 23:00:00,-1.4539,1.8788,313.0957,369.0116,12.9899
2024-09-20 23:30:00,-1.3425,1.9175,311.3707,364.5972,12.4455
2024-09-21 00:00:00,-1.2245,1.9647,311.0575,362.6587,12.2149
2024-09-21 00:30:00,-1.2297,2.006,309.0845,364.3219,11.9652
2024-09-21 01:00:00,-1.5015,1.7723,308.2541,362.334,11.7381
2024-09-21 01:30:00,-1.2596,1.7575,308.3559,357.3194,11.3658
2024-09-21 02:00:00,-1.0445,1.8298,307.9115,354.9154,11.1631
2024-09-21 02:30:00,-0.9435,1.7767,307.2363,352.8319,10.9457
2024-09-21 03:00:00,-1.0793,2.0018,305.4996,357.7941,10.8578
2024-09-21 03:30:00,-1.3541,1.9055,304.696,357.5271,10.6428
2024-09-21 04:00:00,-1.2855,1.8066,304.1554,353.5114,10.2652
2024-09-21 04:30:00,-1.1007,1.8203,303.8736,349.7949,9.8828
2024-09-21 05:00:00,-0.993,2.0949,303.6593,354.6018,9.8748
2024-09-21 05:30:00,0.9369,2.4181,302.8161,353.066,9.7325
2024-09-21 06:00:00,19.5544,6.76,302.3238,352.8287,9.5762
2024-09-21 06:30:00,66.9365,26.6744,302.2266,360.2034,10.2856
2024-09-21 07:00:00,132.7306,46.3202,303.006,368.762,11.5746
2024-09-21 07:30:00,209.5524,63.8758,304.4149,376.8565,13.1934
2024-09-21 08:00:00,285.4986,78.4822,306.6115,385.6541,14.9777
2024-09-21 08:30:00,357.7861,91.8427,309.2761,392.4634,16.3146
2024-09-21 09:00:00,426.1261,104.2531,311.8223,398.754,17.4251
2024-09-21 09:30:00,485.2213,114.7061,314.6364,405.9544,18.6344
2024-09-21 10:00:00,535.8686,122.3304,319.0589,412.5677,20.1273
2024-09-21 10:30:00,555.544,124.6619,322.7031,415.4304,20.6
2024-09-21 11:00:00,603.7245,133.5518,323.7565,420.7298,21.5406
2024-09-21 11:30:00,606.6748,133.0885,324.1351,422.8111,22.1179
2024-09-21 12:00:00,606.5011,134.4797,326.6354,422.6217,22.1401
2024-09-21 12:30:00,589.3124,131.8345,329.1281,423.3747,22.4263
2024-09-21 13:00:00,574.1883,129.6886,329.7277,422.9981,22.8573
2024-09-21 13:30:00,538.2181,123.416,329.0158,423.1853,23.0538
2024-09-21 14:00:00,496.2325,116.1412,328.4327,421.6159,23.0468
2024-09-21 14:30:00,436.3068,105.4814,327.9523,418.3361,22.8655
2024-09-21 15:00:00,374.881,93.8362,327.6498,416.1917,22.8709
2024-09-21 15:30:00,307.3915,81.1222,328.7324,413.6206,22.8969
2024-09-21 16:00:00,229.8023,66.4759,329.1806,408.6652,22.0912
2024-09-21 16:30:00,154.2093,50.0557,330.6697,405.4078,21.6419
2024-09-21 17:00:00,82.0454,27.1891,328.8277,394.6389,20.2727
2024-09-21 17:30:00,25.1786,6.9102,326.985,379.0088,18.1507
2024-09-21 18:00:00,0.4877,0.9416,325.4055,368.5997,15.4956
2024-09-21 18:30:00,-0.1489,2.3214,325.5053,366.0609,14.4678
2024-09-21 19:00:00,-0.1829,2.2918,324.4906,365.3076,14.8205
2024-09-21 19:30:00,-0.6089,1.9571,322.9421,364.8552,14.6865
2024-09-21 20:00:00,-0.7483,1.9407,321.7515,364.6482,14.3869
2024-09-21 20:30:00,-0.6595,1.9769,319.4856,362.1239,13.766
2024-09-21 21:00:00,-0.7867,1.8021,318.7636,358.4163,13.2949
2024-09-21 21:30:00,-0.2508,2.359,317.1665,360.8284,13.0113
2024-09-21 22:00:00,-0.7598,2.0607,316.2289,361.7383,13.108
2024-09-21 22:30:00,-1.0413,1.7719,315.2485,360.6581,12.8499
2024-09-21 23:00:00,-1.0829,1.7513,314.2613,358.952,12.4931
2024-09-21 23:30:00,-0.9007,1.7587,313.702,354.7941,11.9391
2024-09-22 00:00:00,-0.7189,1.8679,312.7345,355.0307,11.6242
2024-09-22 00:30:00,-0.6116,2.0483,312.6798,356.7277,11.6417
2024-09-22 01:00:00,-0.7458,1.9269,313.0028,356.6014,11.5449
2024-09-22 01:30:00,-0.9897,1.5802,314.8232,355.584,11.3247
2024-09-22 02:00:00,-0.9808,1.0734,315.9022,351.3162,10.6943
2024-09-22 02:30:00,-0.7477,1.5906,321.5185,352.2266,10.5414
2024-09-22 03:00:00,-0.9982,1.3663,324.594,351.5555,10.3295
2024-09-22 03:30:00,-0.6537,1.8559,332.6454,356.1791,10.3445
2024-09-22 04:00:00,-1.1499,2.1898,329.153,354.8496,10.5581
2024-09-22 04:30:00,-0.8599,1.4476,331.3559,351.724,10.2507
2024-09-22 05:00:00,-0.8142,1.2067,336.9959,353.768,10.1456
2024-09-22 05:30:00,2.2982,2.1167,346.4934,358.9315,10.1445
2024-09-22 06:00:00,16.479,6.0805,346.5439,363.0151,10.4745
2024-09-22 06:30:00,49.4046,16.9362,332.9247,364.0273,10.7482
2024-09-22 07:00:00,129.1954,42.5047,312.4459,371.4349,11.7768
2024-09-22 07:30:00,206.9227,62.1651,311.4308,381.3092,13.88
2024-09-22 08:00:00,261.5352,71.6214,313.3242,388.6419,15.7641
2024-09-22 08:30:00,201.9368,46.1599,325.5382,388.5418,15.7638
2024-09-22 09:00:00,355.6638,85.5651,336.4125,398.6873,16.6027
2024-09-22 09:30:00,318.8757,72.7398,330.3242,400.4917,18.2509
2024-09-22 10:00:00,340.7645,79.6201,341.3045,404.4941,18.1664
2024-09-22 10:30:00,492.8863,113.0451,340.8708,414.3321,19.6308
2024-09-22 11:00:00,479.156,108.5151,343.1312,415.5445,21.2597
2024-09-22 11:30:00,347.862,77.4493,352.624,412.1322,20.0095
2024-09-22 12:00:00,658.0643,151.2551,344.4408,425.4411,22.1772
2024-09-22 12:30:00,487.4432,108.3515,334.4974,422.9535,23.1459
2024-09-22 13:00:00,424.1859,96.553,338.1568,418.1922,22.2006
2024-09-22 13:30:00,370.2112,84.4952,342.6484,417.7547,22.1663
2024-09-22 14:00:00,167.7352,35.2463,349.5344,407.9926,20.507
2024-09-22 14:30:00,149.7058,33.4285,366.5312,409.427,19.8839
2024-09-22 15:00:00,111.1308,25.1232,376.2592,408.8092,19.7176
2024-09-22 15:30:00,75.2096,16.496,376.1234,407.5432,19.3048
2024-09-22 16:00:00,51.6118,11.8067,377.5617,402.9056,18.6876
2024-09-22 16:30:00,56.2919,13.413,376.6153,401.9234,18.1966
2024-09-22 17:00:00,24.5779,6.3782,372.2417,396.4156,17.4418
2024-09-22 17:30:00,10.1815,2.7822,366.7642,388.5936,16.3916
2024-09-22 18:00:00,0.337,0.3886,365.8967,384.039,15.6969
2024-09-22 18:30:00,-0.0321,0.7423,368.0305,381.7581,15.032
2024-09-22 19:00:00,-0.0502,1.5702,374.2573,384.9128,15.2938
2024-09-22 19:30:00,-1.1314,1.2424,371.5416,384.07,15.2045
2024-09-22 20:00:00,-0.142,0.9802,369.9269,382.396,15.0514
2024-09-22 20:30:00,-0.2987,0.8906,361.1172,378.7532,14.8152
2024-09-22 21:00:00,0.2002,1.4069,355.2425,376.9802,14.6723
2024-09-22 21:30:00,-0.3799,1.1694,349.0581,374.5334,14.6311
2024-09-22 22:00:00,0.1243,0.7616,363.9216,376.6693,14.4115
2024-09-22 22:30:00,-0.4975,0.3246,362.3596,377.1383,14.0644
2024-09-22 23:00:00,-0.4156,0.8811,355.6507,374.0363,13.5259
2024-09-22 23:30:00,0.1387,0.9054,362.921,376.5474,13.6942
2024-09-23 00:00:00,0.0177,1.0253,357.4771,374.7006,13.4201
2024-09-23 00:30:00,-0.2191,1.0091,353.4813,373.5741,13.5578
2024-09-23 01:00:00,-0.5307,0.7432,351.038,371.1361,13.1064
2024-09-23 01:30:00,-0.3552,1.4458,338.3451,368.1671,12.9262
2024-09-23 02:00:00,-0.4994,1.1821,337.978,367.402,12.7839
2024-09-23 02:30:00,-0.3334,1.2918,344.6412,370.6557,12.7328
2024-09-23 03:00:00,-0.1238,1.0651,352.5767,372.5862,12.7452
2024-09-23 03:30:00,-0.0362,1.2159,354.1624,374.7998,12.8783
2024-09-23 04:00:00,-0.2397,0.9996,355.4498,375.6639,13.1116
2024-09-23 04:30:00,-0.2973,0.859,358.1125,376.6796,13.204
2024-09-23 05:00:00,-0.2585,0.9604,354.6068,375.7461,13.1018
2024-09-23 05:30:00,0.2029,1.0504,347.5868,374.5972,12.9231
2024-09-23 06:00:00,8.6908,2.8488,356.2206,376.9086,13.1026
2024-09-23 06:30:00,17.0009,4.1253,373.9405,380.3772,13.4356
2024-09-23 07:00:00,31.9839,7.5138,377.7384,382.9961,13.8975
2024-09-23 07:30:00,79.0173,18.3509,376.5283,386.3398,14.3573
2024-09-23 08:00:00,154.7053,35.0369,371.6708,391.1134,15.0796
2024-09-23 08:30:00,188.3313,42.6189,368.5421,392.4352,15.4952
2024-09-23 09:00:00,210.3267,49.153,359.3683,391.1672,15.4628
2024-09-23 09:30:00,361.4097,89.022,351.2669,399.2317,16.7469
2024-09-23 10:00:00,288.6147,66.9341,348.6813,397.8737,17.0014
2024-09-23 10:30:00,562.4487,132.9227,343.422,410.6127,18.6804
2024-09-23 11:00:00,530.4033,123.3087,353.7257,410.6998,18.8016
